t_wall [s],X0 [uT],Y0 [uT],Z0 [uT],X1 [uT],Y1 [uT],Z1 [uT],X2 [uT],Y2 [uT],Z2 [uT],X3 [uT],Y3 [uT],Z3 [uT]
1702917206.769734,-199.2,-183.75,-121.24199999999999,-176.4,-158.25,-293.062,-143.7,-208.65,-173.998,-125.25,-174.9,-245.63
1702917206.7923346,-201.0,-182.25,-122.452,-173.4,-159.29999999999998,-301.774,-144.9,-207.75,-175.45,-127.19999999999999,-175.5,-246.356
1702917206.793803,-199.04999999999998,-181.65,-123.178,-174.9,-158.4,-303.71,-143.4,-209.1,-180.29,-124.05,-174.6,-242.968
1702917206.8038645,-199.95,-181.95,-121.484,-175.04999999999998,-158.4,-302.01599999999996,-143.85,-211.5,-176.66,-124.05,-176.54999999999998,-246.59799999999998
1702917206.8151512,-196.2,-182.25,-121.726,-175.04999999999998,-160.5,-301.28999999999996,-144.75,-215.25,-177.87,-123.75,-177.15,-244.904
1702917206.8264198,-200.4,-179.25,-120.274,-175.04999999999998,-157.79999999999998,-297.176,-143.54999999999998,-211.35,-180.29,-121.94999999999999,-177.6,-242.242
1702917206.8377943,-198.29999999999998,-180.29999999999998,-119.78999999999999,-175.95,-160.65,-295.24,-142.79999999999998,-206.85,-179.80599999999998,-124.35,-175.79999999999998,-244.42
1702917206.8548193,-202.35,-181.65,-120.032,-173.1,-158.1,-303.468,-140.4,-211.04999999999998,-181.5,-123.14999999999999,-177.75,-246.114
1702917206.86051,-200.85,-181.79999999999998,-123.178,-174.9,-158.25,-303.468,-143.85,-208.79999999999998,-180.774,-124.8,-176.4,-248.292
1702917206.8719478,-198.29999999999998,-179.1,-127.776,-172.2,-153.29999999999998,-300.56399999999996,-147.15,-210.6,-179.322,-124.5,-178.04999999999998,-249.26
1702917206.8835094,-199.65,-181.79999999999998,-115.676,-176.1,-156.9,-294.03,-146.85,-210.6,-181.742,-120.14999999999999,-176.25,-250.22799999999998
1702917206.8947787,-197.4,-180.29999999999998,-117.36999999999999,-175.35,-159.0,-300.56399999999996,-144.29999999999998,-213.29999999999998,-183.678,-121.05,-174.9,-250.47
1702917206.9219315,-202.2,-179.54999999999998,-123.904,-175.79999999999998,-156.45,-300.806,-143.7,-211.95,-177.87,-126.6,-175.95,-248.77599999999998
1702917206.923304,-201.6,-178.95,-121.484,-177.29999999999998,-157.04999999999998,-301.774,-143.4,-210.9,-177.386,-124.94999999999999,-176.1,-249.744
1702917206.9287822,-199.95,-181.65,-121.24199999999999,-173.7,-158.25,-298.38599999999997,-146.25,-209.54999999999998,-172.546,-122.39999999999999,-175.04999999999998,-242.968
1702917206.940061,-199.2,-182.54999999999998,-121.96799999999999,-175.04999999999998,-159.75,-298.628,-145.5,-211.79999999999998,-176.418,-126.75,-177.45,-245.388
1702917206.951421,-200.1,-178.95,-123.42,-176.54999999999998,-157.5,-298.38599999999997,-142.65,-210.75,-182.952,-122.25,-176.4,-245.146
1702917206.9626045,-199.35,-179.25,-116.64399999999999,-173.1,-157.79999999999998,-299.596,-143.85,-210.45,-184.888,-124.5,-178.65,-245.146
1702917207.0007882,-198.9,-178.65,-119.064,-174.15,-155.4,-301.048,-144.9,-207.75,-180.29,-125.25,-175.35,-247.808
1702917207.0021975,-197.85,-180.75,-120.274,-173.4,-160.35,-297.176,-145.04999999999998,-208.95,-182.952,-124.94999999999999,-177.0,-246.114
1702917207.0035632,-196.79999999999998,-179.85,-119.306,-173.7,-157.79999999999998,-296.93399999999997,-144.29999999999998,-211.2,-179.322,-127.35,-176.1,-246.356
1702917207.0082183,-200.25,-183.0,-118.096,-175.2,-157.04999999999998,-302.01599999999996,-145.2,-211.65,-181.742,-124.94999999999999,-179.1,-245.146
1702917207.0195422,-200.85,-178.5,-120.51599999999999,-174.15,-158.1,-300.56399999999996,-145.79999999999998,-211.2,-181.25799999999998,-120.89999999999999,-178.95,-250.712
1702917207.0308452,-201.15,-180.75,-123.42,-174.6,-157.65,-302.258,-144.0,-209.4,-178.35399999999998,-124.35,-177.45,-247.808
1702917207.0421834,-198.0,-178.95,-118.338,-176.1,-158.25,-303.952,-142.65,-211.65,-180.53199999999998,-128.54999999999998,-178.35,-247.082
1702917207.0536876,-202.65,-182.25,-116.16,-175.65,-157.04999999999998,-302.01599999999996,-146.25,-212.7,-181.5,-125.25,-175.79999999999998,-250.22799999999998
1702917207.0648954,-203.85,-178.65,-118.338,-177.45,-159.9,-298.144,-142.5,-211.04999999999998,-182.226,-124.5,-177.0,-249.018
1702917207.076422,-200.4,-183.0,-119.306,-174.75,-157.65,-302.01599999999996,-142.95,-210.75,-180.29,-125.69999999999999,-179.4,-253.374
1702917207.087861,-201.45,-180.9,-120.758,-176.85,-154.5,-299.11199999999997,-144.6,-211.65,-181.25799999999998,-123.3,-176.85,-246.84
1702917207.0992222,-197.1,-181.04999999999998,-118.822,-173.1,-156.6,-297.902,-144.45,-211.35,-182.952,-124.5,-175.2,-245.87199999999999
1702917207.1106641,-198.29999999999998,-182.85,-121.0,-177.0,-159.15,-299.83799999999997,-147.15,-208.79999999999998,-178.596,-126.14999999999999,-177.15,-249.018
1702917207.1219058,-202.65,-179.25,-123.904,-174.29999999999998,-159.29999999999998,-299.83799999999997,-146.7,-212.1,-178.596,-124.35,-173.54999999999998,-243.20999999999998
1702917207.133136,-199.65,-182.85,-125.356,-174.75,-158.7,-298.87,-142.5,-210.29999999999998,-177.87,-122.39999999999999,-178.5,-244.904
1702917207.1443467,-200.25,-181.04999999999998,-123.66199999999999,-176.1,-159.6,-303.468,-142.95,-210.29999999999998,-180.53199999999998,-125.1,-176.7,-244.662
1702917207.1635842,-201.0,-177.9,-121.24199999999999,-174.29999999999998,-159.15,-297.176,-142.5,-208.35,-179.564,-124.35,-177.9,-249.986
1702917207.1671813,-199.04999999999998,-180.15,-119.306,-174.15,-159.9,-303.468,-143.1,-209.85,-179.07999999999998,-126.44999999999999,-177.9,-249.50199999999998
1702917207.1787884,-197.54999999999998,-180.45,-120.758,-171.9,-159.15,-301.774,-145.5,-208.95,-181.98399999999998,-125.1,-175.35,-247.566
1702917207.1901474,-198.15,-182.25,-119.306,-176.25,-157.95,-302.258,-144.45,-208.35,-179.07999999999998,-123.6,-177.45,-243.694
1702917207.2015436,-198.15,-182.25,-120.51599999999999,-178.95,-156.0,-299.596,-142.2,-208.79999999999998,-178.596,-124.8,-174.29999999999998,-247.32399999999998
1702917207.2129345,-199.5,-181.04999999999998,-123.66199999999999,-175.65,-158.54999999999998,-302.5,-145.04999999999998,-211.79999999999998,-179.07999999999998,-122.69999999999999,-175.35,-249.26
1702917207.2241545,-198.75,-183.0,-118.338,-174.9,-160.2,-302.742,-145.95,-208.5,-183.194,-126.3,-176.1,-247.32399999999998
1702917207.2354364,-199.35,-179.85,-114.466,-175.5,-157.04999999999998,-304.194,-144.6,-211.5,-177.628,-120.3,-177.15,-246.114
1702917207.2468264,-199.5,-179.1,-119.306,-176.4,-158.7,-301.532,-144.75,-205.79999999999998,-183.678,-123.3,-178.04999999999998,-249.018
1702917207.2580664,-200.1,-178.95,-119.064,-177.9,-159.15,-302.742,-144.45,-209.85,-182.226,-125.69999999999999,-177.29999999999998,-245.388
1702917207.2704265,-201.29999999999998,-183.0,-114.708,-176.25,-160.35,-302.5,-141.75,-209.25,-185.37199999999999,-123.3,-177.15,-242.726
1702917207.2807431,-198.29999999999998,-182.85,-121.0,-174.45,-157.79999999999998,-298.144,-141.15,-207.29999999999998,-178.596,-124.19999999999999,-178.04999999999998,-246.356
1702917207.292199,-199.04999999999998,-178.04999999999998,-118.822,-175.79999999999998,-159.9,-302.01599999999996,-143.4,-211.79999999999998,-186.82399999999998,-124.64999999999999,-176.7,-247.808
1702917207.303516,-196.65,-182.54999999999998,-119.78999999999999,-178.2,-156.9,-300.08,-144.29999999999998,-210.75,-184.404,-124.94999999999999,-178.95,-249.744
1702917207.3148603,-202.95,-179.25,-125.11399999999999,-176.1,-157.04999999999998,-299.83799999999997,-142.2,-211.04999999999998,-182.226,-124.64999999999999,-175.65,-249.018
1702917207.3261452,-201.75,-182.1,-117.612,-178.2,-156.9,-304.436,-143.54999999999998,-210.0,-183.436,-122.25,-176.85,-248.292
1702917207.337629,-199.65,-179.4,-119.306,-175.5,-157.35,-298.628,-143.1,-209.1,-184.404,-122.69999999999999,-180.0,-252.164
1702917207.3487828,-197.85,-181.65,-120.51599999999999,-177.45,-158.25,-300.56399999999996,-144.29999999999998,-209.4,-181.25799999999998,-123.75,-176.25,-243.20999999999998
1702917207.3601274,-199.2,-181.35,-118.096,-176.4,-159.29999999999998,-300.08,-143.1,-211.35,-182.468,-124.64999999999999,-175.5,-246.356
1702917207.3714187,-201.15,-180.75,-119.548,-173.54999999999998,-158.1,-304.92,-142.04999999999998,-207.15,-182.226,-124.05,-177.75,-248.04999999999998
1702917207.3826354,-202.95,-181.79999999999998,-121.24199999999999,-175.79999999999998,-158.7,-300.322,-144.0,-206.54999999999998,-180.29,-123.14999999999999,-175.65,-247.082
1702917207.3938124,-199.5,-179.85,-119.064,-178.95,-159.15,-302.5,-145.95,-209.25,-180.048,-121.94999999999999,-175.95,-250.95399999999998
1702917207.4051018,-203.54999999999998,-182.85,-117.612,-175.35,-158.85,-301.532,-141.6,-212.85,-179.80599999999998,-121.94999999999999,-175.35,-251.438
1702917207.4164345,-202.5,-180.45,-116.886,-175.79999999999998,-156.6,-302.984,-148.04999999999998,-208.79999999999998,-182.71,-124.64999999999999,-176.54999999999998,-246.59799999999998
1702917207.4275901,-200.1,-181.04999999999998,-117.36999999999999,-176.25,-159.6,-302.5,-143.85,-209.25,-178.35399999999998,-124.94999999999999,-176.85,-251.68
1702917207.4386942,-199.35,-179.85,-116.886,-175.79999999999998,-158.1,-300.08,-142.04999999999998,-211.95,-187.066,-123.0,-179.1,-254.826
1702917207.450185,-201.45,-178.79999999999998,-119.78999999999999,-172.04999999999998,-155.25,-304.194,-145.2,-211.95,-180.53199999999998,-122.39999999999999,-176.54999999999998,-245.87199999999999
1702917207.4614284,-201.45,-180.45,-118.822,-175.95,-157.35,-301.048,-142.79999999999998,-209.7,-185.614,-124.19999999999999,-175.5,-247.32399999999998
1702917207.4780333,-199.04999999999998,-179.7,-118.822,-175.65,-158.4,-301.532,-144.6,-210.9,-184.162,-123.44999999999999,-175.35,-242.48399999999998
1702917207.4840703,-199.65,-181.5,-121.726,-174.9,-155.85,-300.56399999999996,-143.85,-212.85,-181.742,-124.8,-177.9,-244.42
1702917207.4953356,-199.35,-182.54999999999998,-117.128,-176.85,-154.65,-303.226,-141.15,-208.95,-183.436,-121.35,-176.25,-242.726
1702917207.506745,-198.29999999999998,-182.25,-117.128,-175.65,-159.0,-301.774,-142.79999999999998,-214.65,-179.80599999999998,-124.94999999999999,-174.9,-242.242
1702917207.5193026,-197.25,-180.9,-121.0,-176.25,-157.65,-301.28999999999996,-144.29999999999998,-209.54999999999998,-181.016,-122.85,-177.6,-246.356
1702917207.529278,-198.15,-180.6,-115.91799999999999,-178.35,-160.35,-300.322,-142.79999999999998,-208.04999999999998,-182.226,-123.89999999999999,-176.1,-245.63
1702917207.5406163,-199.65,-180.45,-119.548,-177.6,-156.29999999999998,-303.952,-142.79999999999998,-208.2,-182.952,-124.94999999999999,-177.29999999999998,-246.356
1702917207.5519767,-201.45,-181.79999999999998,-117.854,-176.4,-156.9,-300.56399999999996,-143.85,-208.2,-182.468,-124.35,-177.45,-245.146
1702917207.5634208,-199.79999999999998,-178.04999999999998,-121.726,-176.25,-158.4,-305.646,-143.85,-210.29999999999998,-184.646,-124.19999999999999,-176.54999999999998,-246.114
