t_wall [s],X0 [uT],Y0 [uT],Z0 [uT],X1 [uT],Y1 [uT],Z1 [uT],X2 [uT],Y2 [uT],Z2 [uT],X3 [uT],Y3 [uT],Z3 [uT]
1702923128.5299072,-355.2,644.1,162.624,-1012.1999999999999,-1639.5,-57.596,1314.8999999999999,-1648.2,133.1,-2125.7999999999997,-973.5,-318.472
1702923128.5554197,-342.59999999999997,636.9,150.04,-1001.4,-1645.5,-65.34,1337.1,-1651.8,113.256,-2136.9,-962.4,-303.468
1702923128.5568132,-317.7,634.8,140.35999999999999,-972.5999999999999,-1650.3,-76.956,1358.7,-1650.0,109.868,-2160.9,-963.9,-340.736
1702923128.5640576,-310.2,621.3,129.228,-957.0,-1669.5,-71.148,1375.8,-1648.2,84.216,-2175.9,-956.0999999999999,-322.828
1702923128.5752945,-297.9,619.1999999999999,115.676,-934.1999999999999,-1677.8999999999999,-79.86,1399.5,-1643.3999999999999,85.184,-2193.0,-942.9,-338.8
1702923128.5867684,-282.59999999999997,609.6,111.804,-914.6999999999999,-1684.2,-76.472,1405.5,-1639.2,76.956,-2202.9,-939.9,-314.59999999999997
1702923128.5982103,-276.9,610.1999999999999,119.064,-906.6,-1691.3999999999999,-79.86,1419.8999999999999,-1640.7,71.148,-2212.7999999999997,-934.5,-318.472
1702923128.6095946,-271.2,609.3,128.744,-907.8,-1689.0,-84.7,1421.7,-1637.7,60.5,-2212.7999999999997,-946.8,-334.928
1702923128.6209738,-273.0,615.0,162.624,-915.3,-1683.6,-89.056,1418.1,-1636.5,55.176,-2200.2,-948.5999999999999,-347.02799999999996
1702923128.632055,-276.59999999999997,627.3,210.54,-924.3,-1664.7,-78.408,1407.6,-1637.3999999999999,72.116,-2187.9,-953.0999999999999,-316.536
1702923128.643292,-280.8,639.0,260.392,-949.1999999999999,-1662.6,-73.568,1387.5,-1631.3999999999999,77.92399999999999,-2172.2999999999997,-957.3,-329.604
1702923128.654527,-276.59999999999997,648.0,317.504,-964.8,-1649.3999999999999,-48.884,1383.3,-1626.8999999999999,78.408,-2153.4,-966.3,-330.572
1702923128.665847,-280.2,660.9,380.424,-988.5,-1622.7,-58.08,1359.6,-1622.3999999999999,78.408,-2137.7999999999997,-984.0,-313.632
1702923128.6771047,-300.59999999999997,690.6,454.476,-1026.6,-1590.0,-43.56,1336.8,-1612.2,75.50399999999999,-2112.6,-1028.1,-331.53999999999996
1702923128.6883721,-321.9,733.1999999999999,512.072,-1083.3,-1543.2,-22.747999999999998,1335.0,-1597.2,78.408,-2106.0,-1089.8999999999999,-332.508
1702923128.6996512,-358.2,779.6999999999999,559.504,-1153.5,-1502.3999999999999,-10.648,1307.3999999999999,-1583.3999999999999,91.96,-2073.2999999999997,-1147.8,-321.376
1702923128.7109747,-401.09999999999997,818.1,593.8679999999999,-1230.8999999999999,-1451.1,21.78,1273.5,-1581.6,111.804,-2039.6999999999998,-1204.2,-327.668
1702923128.7222033,-444.0,849.3,609.84,-1305.3,-1406.7,28.555999999999997,1232.7,-1585.5,136.004,-2015.1,-1244.3999999999999,-324.764
1702923128.7332487,-475.5,869.6999999999999,617.584,-1364.3999999999999,-1360.5,54.692,1200.0,-1590.6,178.596,-1987.5,-1271.3999999999999,-340.736
1702923128.74462,-501.9,879.0,629.1999999999999,-1407.3,-1341.3,71.632,1165.2,-1594.5,198.44,-1965.6,-1275.0,-323.312
1702923128.7559505,-500.7,866.6999999999999,594.836,-1394.7,-1377.0,44.528,1162.8,-1602.0,185.856,-1970.6999999999998,-1263.0,-320.408
1702923128.767255,-483.29999999999995,843.6,544.5,-1349.3999999999999,-1427.3999999999999,19.36,1181.3999999999999,-1611.6,171.33599999999998,-1995.0,-1222.2,-333.476
1702923128.7786095,-459.9,804.3,473.836,-1294.8,-1489.5,-0.484,1205.7,-1628.7,186.34,-2020.8,-1173.0,-326.7
1702923128.789847,-439.2,762.9,410.916,-1249.5,-1543.2,-32.428,1226.1,-1653.8999999999999,195.536,-2049.9,-1126.8,-303.468
1702923128.8011024,-431.4,731.6999999999999,346.06,-1220.3999999999999,-1587.8999999999999,-34.848,1215.6,-1680.8999999999999,213.928,-2054.1,-1067.1,-347.512
1702923128.812382,-438.0,689.6999999999999,292.82,-1213.2,-1615.8,-40.172,1192.8,-1709.7,244.904,-2045.6999999999998,-1002.9,-343.64
1702923128.8237007,-437.09999999999997,666.6,255.06799999999998,-1205.7,-1636.5,-46.464,1181.1,-1725.6,288.948,-2042.6999999999998,-971.0999999999999,-340.252
1702923128.8349342,-434.7,632.4,190.696,-1179.6,-1669.2,-33.396,1166.3999999999999,-1747.8,310.24399999999997,-2046.3,-917.4,-348.964
1702923128.846246,-460.2,587.4,136.004,-1184.3999999999999,-1693.5,-29.524,1099.8,-1789.8,405.108,-1995.6,-820.5,-355.256
1702923128.857744,-505.79999999999995,532.8,30.976,-1222.8,-1718.1,-7.26,976.5,-1846.1999999999998,555.632,-1911.6,-713.6999999999999,-364.452
1702923128.8690112,-563.6999999999999,469.5,-51.788,-1261.8,-1740.0,8.712,844.1999999999999,-1916.6999999999998,729.388,-1821.6,-594.6,-377.52
1702923128.8802547,-592.1999999999999,415.2,-118.096,-1279.8,-1759.2,18.875999999999998,750.6,-1947.8999999999999,853.776,-1756.2,-510.29999999999995,-389.13599999999997
1702923128.892056,-601.5,394.8,-152.944,-1283.7,-1765.5,32.428,715.8,-1964.6999999999998,892.98,-1733.3999999999999,-471.59999999999997,-397.364
1702923128.9027483,-617.6999999999999,398.09999999999997,-176.176,-1295.1,-1755.8999999999999,12.584,702.0,-1962.3,899.2719999999999,-1722.0,-483.29999999999995,-383.812
1702923128.9140065,-644.6999999999999,430.8,-174.24,-1332.3,-1724.3999999999999,42.592,687.3,-1947.8999999999999,888.624,-1703.7,-522.3,-373.164
1702923128.9254436,-673.8,460.2,-175.208,-1369.8,-1673.1,47.432,669.3,-1929.0,884.752,-1677.3,-573.0,-379.94
1702923128.936849,-697.5,502.5,-146.652,-1418.1,-1632.8999999999999,47.432,654.6,-1910.6999999999998,867.812,-1655.3999999999999,-625.1999999999999,-368.808
1702923128.9481387,-714.0,546.3,-101.64,-1444.8,-1593.6,65.34,654.6,-1872.6,810.216,-1647.0,-691.8,-387.68399999999997
1702923128.959373,-717.0,582.6,-66.30799999999999,-1460.1,-1554.8999999999999,73.568,681.0,-1846.8,760.848,-1643.3999999999999,-753.6,-360.58
1702923128.9708285,-704.6999999999999,619.1999999999999,-27.104,-1468.8,-1529.3999999999999,70.17999999999999,703.5,-1816.8,686.312,-1657.8,-806.6999999999999,-343.64
1702923128.9819608,-684.6,638.1,-1.452,-1450.8,-1517.3999999999999,56.144,747.9,-1786.8,617.1,-1695.6,-853.1999999999999,-336.38
