t_wall [s],t_robot [s],F_x [N],F_y [N],F_z [N],T_x [Nm],T_y [Nm],T_z [Nm]
1700582040.6545877,8311.473,0.0682907822344473,-0.10981380025944122,0.058939184438031464,-0.004054699071301488,0.0008121806701661875,-0.0003951083133211121
1700582041.094678,8311.913,0.015539257359343913,-0.056903176764016,0.14953506051748136,-0.003529558648691834,4.658874520486323e-05,0.0025493890018825206
1700582041.1116211,8311.929,0.1211852377537008,-0.03531116174359978,0.0891246707119323,-0.001662002127443652,-0.002822305602052079,0.0010727923956068057
1700582041.1151123,8311.932999999999,0.06163557670912512,-0.12059133556313599,-0.014869956562896665,-0.004586997946962162,-0.0023684255426126783,0.00018042649887118774
1700582041.1185725,8311.937,0.07112714056011997,0.018009289406847307,0.06759504981333228,0.0005836013932706918,0.00043518781895828673,-0.0010666862696177915
1700582041.121851,8311.939,0.015148602122544003,-0.12557089957495876,0.09478118272644975,-0.0034016162181098003,0.0005200777153411562,0.00019372674835599647
1700582041.1251788,8311.943,-0.018292035677246795,-0.09331847253297225,0.13510521165705652,-0.0033533745880001712,0.0004569294850681512,0.0002502855567070681
1700582041.1284783,8311.947,0.06766245396877986,-0.03339449140004225,0.22121588870582387,-0.0028397871733743425,0.0002255396049420372,-0.0010245600259462906
1700582041.1316705,8311.949,-0.07669764395926076,-0.08116237058125715,0.26767839994921666,-0.0037967995150516073,0.0010733095681041403,0.0010796732333505953
1700582041.1349206,8311.953,0.038553960864967624,0.0024338669290764523,0.1518481811868025,-0.0009490206775152076,-0.0006600605793976705,0.0018090894806213008
1700582041.138109,8311.957,0.021255931309668963,0.04859374603702519,0.2368734655467542,-0.0021176434730838575,-0.0006000765639295377,0.0008155501051106527
1700582041.1413596,8311.958999999999,0.09381544940244027,-0.017754963694214403,0.25401730042380577,-0.002396614588033591,-0.0015603981496360127,0.001349941221880997
1700582041.144643,8311.963,-0.024890924047261554,-0.02982973355766744,0.021987989004240285,-0.0005387783054230235,0.0014243268488825381,0.0005654358483972525
