t_wall [s],t_robot [s]F_x [N],F_y [N],F_z [N],T_x [Nm],T_y [Nm],T_z [Nm]
1700151356.0813127,8935.382,-0.02527613921111064,0.10652967697504558,-0.15214501724123103,3.6770468257749905e-05,-0.0009050868361392105,-0.00031603611133490067
1700151356.1040442,8935.405999999999,0.1586688069243771,-0.05055317653976856,0.2197865264717386,-0.003001300214959319,-0.0037145705334842155,0.0007685164895475788
1700151356.1073353,8935.41,0.023964158708040043,-0.0548768165658841,0.14296098162446264,-0.000530641095868041,-0.0013754397869704012,7.003589394938544e-05
1700151356.110535,8935.412,-0.09307996884258783,-0.027865426035186217,0.10869393502018208,-0.0004234784730545862,-0.0006163877160186639,-0.0005197461153270332
1700151356.1137934,8935.416,0.19998682558814174,-0.06736496339182914,0.06255172908822397,-0.0024416523604089946,-0.0077736160631840835,0.0014156282508464057
1700151356.1170008,8935.418,0.042270375983471505,-0.1285456196289104,0.10379881934199586,-0.004428343702455009,-0.003583763989074054,0.00015593551098139492
1700151356.1328495,8935.434,-0.04256088739163903,-0.01968734112812688,0.17561389725684004,-0.002997418537769979,0.0003280418341313531,0.0011450655755280551
1700151356.1361701,8935.438,-0.02501457524823937,-0.09998160606146822,0.2767110532680552,-0.002324710117283088,-0.0027317697756995525,0.00030308263875371917
1700151356.139416,8935.442,0.01115400516716561,-0.03004037801503616,0.19551831355735413,-0.0020854036765705747,-0.0036213779947373093,-0.00020127582567108337
1700151356.1426098,8935.444,0.05640229874011213,-0.173902996316908,0.3616614336352073,-0.005501253949208989,-0.001917743398082099,0.0012324610205945881
1700151356.1457803,8935.448,0.04155272147017944,-0.08236912113685008,0.10650691930161689,-0.0025210505622968436,-0.0029301652096881646,0.0013834925737432142
1700151356.1489077,8935.449999999999,0.12563413055781283,-0.15349149881417296,0.22661814355184498,-0.0055301744039263296,-0.002054080039886809,0.0011599830681245983
1700151356.1519592,8935.454,0.07936473250981255,-0.03504525455960988,0.2669647398418582,-0.0006030527192823186,-0.001607922859643296,0.0024325600556947637
1700151356.1551592,8935.456,0.1360619308298292,-0.07595834201957181,0.14585552462095983,-0.001761164615889825,-0.00471788449166605,0.001783820109162129
1700151356.1584187,8935.46,0.08826117860913908,-0.03221380559836388,0.12656235296957877,-0.00044149396061629007,-0.002589831339198038,0.0018681188042458624
1700151356.1650095,8935.466,0.09764057370685628,-0.024066434084065665,0.20089820176594347,8.96117195987732e-05,-0.0018239899856092626,0.0009541216240064623
1700151356.168205,8935.47,0.1290174059908714,-0.08135534360134518,0.15711523820926734,-0.0032512863669347442,-0.004144066164363298,0.0015743616624431522
1700151356.1713464,8935.474,0.10420513352992068,0.007328448867948427,0.2337853452700479,0.0005380050855996871,-0.005162234051052328,0.0008177488801828145
1700151356.1807303,8935.482,0.025363590083195175,-0.19544489949421479,0.14266372356654383,-0.0022420029573093866,-0.0006405927095958277,0.0012218492317738832
1700151356.1840003,8935.485999999999,-0.06250157262722256,-0.04301692010452061,0.2264071621043611,-0.0022867950175018,-0.0009700598834568311,0.00186611387802651
1700151356.1871932,8935.488,0.040409050355422665,-0.06323744233451342,0.35262025081576004,-0.0021779964988888232,-0.001812591826589398,0.0008049246273845929
1700151356.1903105,8935.492,0.029158237908127507,-0.1438808605635597,0.2079874015515823,-0.005232552782600879,-0.004049349665980921,0.0009201280112496192
1700151356.1933692,8935.496,-0.014958272016103688,-0.10586393842866358,0.2358348968656841,-0.004994332026523784,-0.0010536043810007332,0.0018065155990655676
1700151356.196494,8935.498,0.11754015316920755,0.0010005666727242908,0.11600589114123978,-0.0016730526404280773,-0.003025546123675113,-0.0003981749494403013
1700151356.199599,8935.502,0.07271745105994887,-0.09390677649884466,0.0873014067447745,-0.0018385080364148984,-0.0018398164564455673,-0.0007493097139262509
1700151356.2028706,8935.503999999999,0.1731922645895485,-0.07511392776455605,0.17522503658927224,-0.0032130289684533593,-0.00544485862748337,0.0016969882360906028
1700151356.206033,8935.508,0.18309510044398553,-0.09761888041581461,0.15866950154380324,-0.0019778710548394134,-0.004380376074432427,0.0019999647881137604
1700151356.2092319,8935.51,0.021906182197700914,-0.09089582831536383,0.29099499982503607,-0.0019744797925753685,-0.004037546102888211,0.0011042171360355819
1700151356.2123423,8935.514,0.11472299789907363,-0.11790794897582219,0.24016843070257046,-0.003603869452797561,-0.004092392361802272,0.0013542318481685252
1700151356.2153974,8935.518,0.02682911208289102,-0.09205774601113874,0.32617440367318995,-0.001971137189255247,-0.001815326650744195,0.0008703993871908089
1700151356.218593,8935.52,0.023222191260567734,-0.08472432997570487,0.23236365885835583,-0.001969956080934716,-0.0011941232608817236,0.00034103611169474234
1700151356.221673,8935.524,0.16565615188440574,-0.09713173430390741,0.30916280625684106,-0.003820825038944399,-0.005231826294782577,0.0008431617405101141
1700151356.2314682,8935.534,0.00788792145949364,-0.13168833107591513,0.1309980617408099,-0.004660196572778458,-0.002755047432052715,-0.00025910484417575905
1700151356.2346797,8935.536,0.07819333700741848,-0.1174011390460026,0.18024937000919855,-0.003747394219016727,-0.0029038588412874863,-0.0006855794755940915
1700151356.2378602,8935.539999999999,0.1039202464980996,-0.016583430173650885,0.065299313865126,-0.0007504153580139029,-0.0034757234603131648,0.0016490026841171751
1700151356.2410634,8935.542,0.07822289351460371,-0.1199068216368453,0.12163495495798467,-0.004076132838396701,-0.0036596157584019243,0.0009419445371200034
1700151356.2441542,8935.546,0.021871488706909144,-0.08789288033191439,-0.052016893881733445,-0.0017034392781784897,-0.0021162836810655504,0.001252653393894784
1700151356.2472348,8935.547999999999,-0.006424474408071028,-0.0722806402437099,-0.04834348367728102,-0.0035604459497938362,-0.0027500196447374984,0.0014174116183338764
1700151356.2505417,8935.552,-0.05375831908474311,-0.038054447543135916,0.19323258913461147,1.0992922628167609e-05,-0.00046970373254527897,0.0013094135047894602
1700151356.2536652,8935.556,0.06344264534376148,-0.07520475324664411,0.24953917560302386,-0.0023814422753057236,-0.00249364294067257,0.0018718475802153548
1700151356.2567942,8935.557999999999,0.021133167060452655,-0.1139298928450975,0.2165208662562259,-0.004389844476099975,-0.003252426392110295,0.000163349627893982
1700151356.2598565,8935.562,0.15093636319718712,-0.09833746986194511,0.06683054903699384,-0.0039302200014385115,-0.0034575232109917108,-0.0007043629126324686
1700151356.2629807,8935.564,0.13734238181618547,-0.03025063729364102,0.1327561118492846,0.0008000014770957259,-0.006509160864441813,0.0019360796471673723
1700151356.266094,8935.568,0.007630232407396275,-0.1457385165794636,0.054554002685949135,-0.004313932757619689,-0.0005619981261059881,-0.0005394352540283294
1700151356.269199,8935.57,0.0788583178157138,-0.133992639923791,0.13363829077132713,-0.0028133468569640904,-0.0031201660750822505,0.0011756413410144392
1700151356.2766335,8935.578,0.008192346099840823,-0.082371593324852,0.2144582848200783,-0.0027790607656926155,-0.00262848386293249,0.00047772852039051363
1700151356.2828002,8935.583999999999,0.15780365735451024,-0.07679539501265609,0.10980876539148306,-0.0035442260552681166,-0.006415369465325905,0.0012091362875803569
1700151356.2861347,8935.588,-0.0023036049690582814,-0.10121890037862312,0.10730127272870264,-0.0047035712528278465,-0.0034359301214985163,-0.0010832557300283964
1700151356.2894661,8935.591999999999,-0.05162382005024898,-0.0540842414035302,0.13450991035153528,-0.001435143893717918,-0.0009551100760821365,0.001477040120070705
1700151356.2927551,8935.594,0.11287613101028898,-0.15825838315557214,0.02257834674144807,-0.004811898745565809,-0.004352685377882296,0.0015117908610821635
1700151356.296091,8935.598,0.09724847484557006,-0.18847775838225347,0.16226337881040692,-0.006497243237327771,-0.0031161803135231836,0.0011285018339183806
1700151356.299302,8935.6,0.09376005301824782,-0.05294729344934491,0.05227368376755036,-0.0017595094649580814,-0.0046142052879618155,0.0021728144308955574
1700151356.3024914,8935.604,0.13509420666316377,-0.16250564477005855,-0.06331526942666471,-0.003903925150822566,-0.004294517372995686,0.0015525805339244624
1700151356.3057702,8935.608,0.161217245850101,-0.10567260878660568,-0.00202582978972505,-0.0031696078898269943,-0.004719689102089039,0.000789080968989542
1700151356.3090582,8935.609999999999,0.12455376182300373,-0.08599405369135585,0.07666306840864234,-0.0018245759733522267,-0.0025148284481041447,0.000679836501917243
1700151356.3121552,8935.614,0.1164218147614469,-0.06436423253669205,0.045822001648121,-0.0026383609098803527,-0.0036759208942870204,0.0019326419474957244
1700151356.3153589,8935.616,0.14554377789739462,-0.02968797501456202,-0.012157032980340706,-0.0010048002136577017,-0.004246266474776864,0.0022687950984058656
1700151356.3257658,8935.627999999999,0.04448679064527977,-0.10706549419998289,0.0019358608026164756,-0.0018546451391065076,-0.0006718937337828937,0.0004731906880265768
1700151356.3291245,8935.63,-0.01714831787145086,-0.07128557217066912,0.09413130256691554,-0.0016003832044923683,-0.001848804633057287,0.0013244516274541806
1700151356.3323524,8935.634,0.1451355789383848,-0.14847287109256466,0.021158477009350574,-0.003565780429965774,-0.00469326150242068,0.00017226402205348134
1700151356.335588,8935.637999999999,0.10033277481336902,-0.11185070399061339,0.08908765861671744,-0.002664282315767406,-0.0036529286391140236,0.0002133564062047851
1700151356.3388004,8935.64,0.03102078462037679,-0.04223804124394365,0.0771164620498894,-0.0009622552962285792,-0.004348492278484009,0.0009811921784210914
1700151356.3420057,8935.644,0.0853805688855917,-0.10654242313210857,0.1107037716964721,-0.004398214364349085,-0.004884416461730815,0.0009485941825165237
