t_wall [s],t_robot [s]F_x [N],F_y [N],F_z [N],T_x [Nm],T_y [Nm],T_z [Nm]
1700151116.7047644,8696.003999999999,0.10224379769985531,0.004901445422719666,0.26955195675857346,0.00017150946753392455,3.742298414566356e-05,0.0014866919799762562
1700151116.7306104,8696.029999999999,-0.012695451651904244,-0.03061932497930503,0.1206561193968604,-0.0002684491181388572,0.003206224898654653,0.0015665771603957182
1700151116.7338855,8696.032,0.04507921648103144,-0.014275014512800348,0.16083809903442775,-0.00035246172640589674,0.001229536626792422,0.0009828958360812128
1700151116.7371316,8696.036,0.029377734661471908,-0.037985529063746866,0.13502825571025032,-0.00016726093991194008,0.003081581937356885,0.0014272393428276654
1700151116.7404263,8696.039999999999,-0.02356850341405153,-0.0721329601361931,0.03727879099450019,-0.0013292959242755642,0.0020088784710352004,0.001180078801788094
1700151116.7437298,8696.042,0.045314498483044044,-0.010243187142829147,0.04116177867964772,6.591016408715079e-05,0.0005117555323694276,0.0014842486354505631
1700151116.7469766,8696.046,0.0730109671814817,0.021182959517206522,-0.04817461638435587,0.0002443078237269032,0.00045786878241619737,7.017158360615073e-05
1700151116.7502909,8696.05,-0.007702010201159594,-0.043221994390975745,0.1312595158406698,0.0002123475441951706,0.0038495903097956457,0.001126890017765691
1700151116.7535863,8696.052,0.0015287087656933875,0.011652405384245909,-0.006358012462133446,-0.001733970128370563,0.0020500375023916064,0.0010396302506654014
1700151116.7568474,8696.056,0.1529081126271223,-0.008908136522889853,0.0018444751129529462,-0.0011280093643293726,-0.0005009911522166093,0.0013741037631707176
1700151116.7601402,8696.057999999999,0.05653507386699981,-0.04926441118854762,0.04990664954110005,0.00024365266242072072,6.483641141238257e-05,0.00010614419625932074
1700151116.774946,8696.073999999999,-0.05154496253068332,-0.10115019063546105,0.14441561504463304,-0.005817426932629609,0.0029355425506961564,0.0020356938919799438
1700151116.7783256,8696.078,-0.03050179115286009,-0.009844184634546338,0.05731718653250713,0.0008729661285717074,0.003541287555944984,0.0014944122561143264
1700151116.7819562,8696.08,0.04540231551002685,0.05750838230416077,0.09367939563928213,0.002007248237427518,-0.0005829809133105423,0.0008610947679090736
1700151116.7852483,8696.083999999999,-0.05814626889654894,0.12501038980128937,0.12794334125864476,0.005932294027094606,0.0028502204448637896,-0.0018255198335191448
1700151116.7885904,8696.088,-0.04013670132309729,0.054042808503158075,-0.014337730112655234,0.0017028735936088079,0.004567831339000142,-0.0003398196054451793
1700151116.7918575,8696.09,0.08112884595867502,0.061717049663404154,0.09194447234598871,0.0031954499814817244,0.001490091279927636,0.0003950978994287748
1700151116.7951005,8696.094,0.006347292831722139,-0.009440329006630265,-0.045272279781738534,-0.00045239823094615674,0.001662764656818142,0.0005854425674550369
1700151116.7984142,8696.098,0.028312833137457537,0.03131017994631361,-0.04431294147924538,0.00139664851733261,0.0004750751654698512,0.0007956540781377312
1700151116.8015742,8696.1,0.08063410120552797,-0.024926137619606523,-0.02005938219111332,-0.00040925600271712144,0.001399728170518451,0.00025060524974465577
1700151116.8046973,8696.104,0.08998236183015106,0.018748510629696073,0.06774408869955784,2.027631942452856e-05,0.001206117924884359,0.00033548368920715605
1700151116.8077939,8696.106,0.015634612622754222,-0.06322248089700108,0.08993493925772625,-0.001982800359077067,0.004352354036692021,-0.0007840210821556379
1700151116.8111134,8696.109999999999,-0.11532026082720219,0.01020174909767056,0.08720004294585124,0.0005460584117639145,0.004401910139500809,8.099417035233927e-05
1700151116.8151665,8696.114,-0.03967146123326131,0.04077598305744979,-0.019718511371304467,0.0005820776061190274,0.005242929993664809,0.000499663137297334
1700151116.819863,8696.118,0.09976620152872263,0.014071691393450825,0.17006259838219748,-0.0006166793013921193,0.0008131125797454225,-0.00021948424909604798
1700151116.8232758,8696.122,-0.03581706632540557,0.047470606204290486,0.03314118317597088,0.001573834712316116,0.0026299106245266184,-0.0002629032501882078
1700151116.8264198,8696.126,0.042327085639625665,-0.01758642586799944,-0.03272487157746992,-0.0006672013514104461,0.0023494663451130078,0.001810020267450335
1700151116.8295488,8696.127999999999,-0.11250815990903867,0.010810002132564021,0.08602362881649371,0.00021297557439462018,0.004438674802980515,0.0025212284963399166
1700151116.8330555,8696.132,0.09789391184233436,-0.02248332686393344,0.054223589705874965,-0.0010237589892370148,0.0016580145466811573,0.0006766418117607656
1700151116.8361778,8696.134,0.0016047544852129713,-0.017782287322376203,0.11147176759392644,5.183207664086831e-05,0.0005514062339765915,-0.000135493926898515
1700151116.8393238,8696.137999999999,-0.024000385766321065,0.0378666854492492,0.08432974102873413,0.0022993699875602587,0.0033309382892456685,0.00032053810416116
1700151116.842553,8696.142,-0.004406995002434397,0.03458034309962769,0.17180358486705527,0.002139225572327504,0.003541262424663262,0.002270339711682896
1700151116.8456879,8696.144,-0.020933486078880327,-0.08414840734202897,0.05170016358039977,-0.003623627566668698,0.0010422059234839831,-0.0006226827220262305
1700151116.8489838,8696.148,0.039019835788953385,-0.053940114571963856,-0.03461573648648001,-0.0007291886268969619,0.0011554574840760355,0.0018355856472407218
1700151116.852136,8696.15,0.0680416938984457,-0.07699430291241284,-0.0627727108967639,-0.002306824490677786,-0.00021452046477760876,0.001907224828118295
1700151116.855336,8696.154,-0.011555897163817011,-0.050216123978062445,0.018175595518542698,-0.002090350934832752,0.0028808369816157877,-0.000520681349874701
1700151116.86688,8696.166,-0.08650374800962005,0.06278292256624206,0.0033012518342511567,0.0036145289914994655,0.0042749901598298935,0.0005789230329624719
1700151116.8700805,8696.168,-0.10558845608919147,-0.022609334579943272,-0.10504724873226119,-0.00022977074807731748,0.004774026047533706,0.0012589614286668744
1700151116.8733335,8696.172,0.03625619126458132,0.08614307081895628,-0.05478473105128278,0.0018772907694231292,0.002412252194623796,0.000284931764143543
1700151116.8763926,8696.176,0.04246736413303352,-0.08576120890755488,-0.022934487342734178,-0.0021192844914842825,0.0006647369378679754,0.001040043250613059
1700151116.8796022,8696.178,0.0019767925661746174,0.033505835644851066,-0.026432366641858298,-0.0006438146251110201,-0.0021317114122935688,-0.0016624474490261611
1700151116.8828568,8696.181999999999,0.01738278490899755,-0.03249317719038128,0.03940050928862185,0.0013229627129492274,0.0022794795285652936,0.0021546018128138253
1700151116.8858862,8696.184,0.036621358619387374,-0.015557355394223609,-0.044473212978229947,0.0010249057943350782,0.0015641105139377622,-0.0011495946766401056
1700151116.8891234,8696.188,-0.02674588526245893,-0.036596468292207536,0.016253443628102302,0.00035161501525228457,0.004628097330915304,0.0013714233213391218
1700151116.8922436,8696.192,0.06514840964716417,0.01403734264172113,0.046189059422126984,0.0006461279800228696,0.0013405827358117868,1.663494984063757e-05
1700151116.895271,8696.194,-0.07912696708198123,-0.040358401401025076,0.022014763044508393,-0.0025497408090159363,0.0025482920698980055,0.0010889604718685307
1700151116.8985348,8696.198,0.12174233078158328,0.02283010281021092,0.06964275732733756,0.0010836900243472044,-0.0007197985536812314,0.0008671417545683921
1700151116.9016094,8696.199999999999,-0.009100406607619464,0.00800483153753686,-0.03137082097035773,-7.212768302337588e-06,0.0026061408928386522,-0.001322344089799294
1700151116.9047472,8696.204,-0.06032942585500291,0.02657858497627954,0.06517764876300335,0.00010508402636650455,0.0030406528180773563,-0.0012568003664976898
1700151116.9127526,8696.212,-0.025014333022364485,-0.051246401277223665,0.025674927646275096,-0.0006000858653267061,0.003332937059913818,-0.001519241442933921
1700151116.9161644,8696.214,-0.043840512725672826,-0.08281397134761283,0.154959866966351,-0.0014755809422893897,0.0014733477436606388,-0.0005701164001153133
1700151116.9192753,8696.217999999999,0.00708525857560736,0.05668081238816394,0.15431324993308257,0.0008423729965306454,0.0033343166278384513,0.001657317039314902
1700151116.9223723,8696.222,0.1146600276781622,0.042970145660606536,0.07316572301829811,0.002098992009815778,0.0010081844563791624,-0.000453759138982235
1700151116.9266691,8696.225999999999,0.018455670316812358,-0.019521617527197218,0.03722831117475101,-0.0008795115617987601,0.0025836462741325263,-0.001666751452665542
1700151116.9297488,8696.228,0.11263196858250465,-0.02353200792987138,0.18473083870647614,2.6800923307439708e-05,0.0021613721048489034,-0.0014673189884737078
1700151116.9328918,8696.232,0.10392166265770343,-0.031147804218117116,-0.10575208839178146,-0.0011425605995582415,0.00018580323294516764,-0.00010480157234508199
1700151116.9359322,8696.234,0.03293391904294475,-0.04665177451833208,-0.05577952749910205,-0.00193683207109037,0.0020343771579553523,-0.00020464369845465103
1700151116.9391394,8696.238,0.03313276756595485,-0.028996027734126552,0.07286113380862758,-0.0005556128389088399,0.0002425688875099218,-0.0006418191401439593
1700151116.9423244,8696.242,0.03408043493714556,-0.035048183843755985,0.0010695667933778605,-0.0015139786509203582,0.0022634281518480897,0.000882074322097668
1700151116.9454584,8696.243999999999,0.01445128890865572,0.0626299865786787,0.1481664129284658,0.005539198718803704,0.002270945406923333,0.001010865875223469
1700151116.9487057,8696.248,0.027477955569264287,-0.04980978300994745,0.09986928775976714,-3.166949826002992e-05,0.005183825556674273,-8.056102510839681e-05
1700151116.9517534,8696.25,-0.007820067751333077,0.03270278253620129,0.035259938550463436,-0.0005390558921480255,0.0013702305936908136,-0.0008606609526110735
1700151116.963317,8696.261999999999,0.04601277591446198,-0.0023884622494022545,0.15788251424006927,0.0014070619094028577,0.001579253560806684,0.0003682496640698906
1700151116.9668682,8696.266,-0.0284237492107336,0.018695483017316654,-0.03157782395113969,0.0006775297312118948,0.002705572113383023,0.00077950297773165
1700151116.9700153,8696.268,0.0019052697633596392,0.0031093599776211914,-0.03349558537956465,0.002039025248805408,-0.0005058722540333737,-0.0010925947760512024
1700151116.9732237,8696.271999999999,0.03983094360311929,0.011888654612984209,0.040827913573621095,-0.0003843739896061775,-0.0021844586800193405,-0.000701263243641658
1700151116.976309,8696.276,0.008580538273790352,0.012048631015827125,0.12667640551749118,0.0005959050694423945,0.003143735401492186,0.0025343254953492773
1700151116.97933,8696.278,-0.01344709399989896,0.08751714864413032,0.11606163921297123,0.0015622218848450953,0.001930096227072075,0.0005836797612147618
1700151116.982588,8696.282,-0.022704186767087083,-0.04442042731444747,0.02701089978152918,-0.0023999547413378177,0.003983610227233864,0.00047877351691783297
