t_wall [s],t_robot [s]F_x [N],F_y [N],F_z [N],T_x [Nm],T_y [Nm],T_z [Nm]
1700151617.6435542,9196.948,0.15804057240994168,-0.0480173349872174,0.2190744926148574,-0.0005935757324015433,-0.006064524706556552,0.0001386145297526457
1700151617.6684017,9196.974,-0.09423706298026478,-0.04122588036564429,0.02558551009574308,0.00011260653022082825,-0.0001572582771144265,-0.0011010422485914933
1700151617.6716077,9196.975999999999,0.006709433882631147,-0.020240939778407782,0.18216714664983263,-0.0015354045364106676,-0.0012049203326653282,-0.002132590187841761
1700151617.6748981,9196.98,0.07582057431273978,-0.03950239973447474,-0.18284700519103902,-0.002861495677124648,-0.004687967733399873,-0.0021297632813360927
1700151617.6782813,9196.984,-0.045434784924285584,-0.014303845204746526,-0.10597077918989378,8.371741757792955e-05,-0.0005493988574120388,-0.000778844245155418
1700151617.6814601,9196.985999999999,-0.043183529416717256,-0.02735863505649402,0.07921056011586908,7.543630432343322e-05,-0.0019909209789007606,-0.0016489737653261978
1700151617.6845899,9196.99,0.06897334395631179,-0.10911113677205586,-0.05384347776491497,-0.002283220174639887,-0.0013935713995665104,-0.002012363231015969
1700151617.6876647,9196.992,-0.038726718893030525,-0.05932709110836133,0.06427838652943786,-0.001997519968249925,-0.0046279636385917556,-0.002892455821769832
1700151617.7061515,9197.011999999999,0.03457191474165862,-0.08993827495330736,-0.054951083679266294,-0.0036421848371070206,-0.003128395967094572,-0.0019173049416199314
1700151617.7093573,9197.014,-0.07402621473134272,-0.09479761938983358,0.045036474356098706,-0.0024494868479484726,6.677657341392276e-06,0.0004338858493928226
1700151617.7125182,9197.018,0.07087716845995704,-0.033992957080282195,0.10390843749729593,-0.0005474853756509843,-0.005349622753327141,-0.0004547878807091898
1700151617.7158215,9197.02,0.07516800423666122,-0.047080828385351235,0.029727405536135534,-0.0027508096604547884,-0.0043298097925024955,-0.0012785380052634438
1700151617.7189713,9197.024,-0.05830219047930983,-0.11164742420780775,0.06649576006920986,-0.0034927432907223277,-0.0010047987778619351,-0.00024302707876388603
1700151617.7222202,9197.028,0.04439964520026859,0.01903591154579336,-0.07078635242443648,0.0005797761675653843,-0.001866086986185782,-0.00357217948602561
1700151617.726183,9197.032,0.02467003511700595,-0.07112489320766598,0.14682716510795796,-0.004819415769265794,-0.0020682780526961406,-0.0008352286508713845
1700151617.7295141,9197.034,0.0027160145816895924,-0.03860837010749833,0.10992744733910603,0.00011530072148806654,0.0006100342787520256,-0.0022145123306341005
1700151617.732844,9197.038,0.03829855365069268,-0.06371199411320604,0.1506783042572612,-0.004913577694358451,-0.002479911833868339,-0.0028869271536121487
1700151617.7360125,9197.039999999999,-0.009242736014771604,-0.12314678213048949,0.10838245780100807,-0.004061676748622067,-0.0015771954876544671,-0.0018696530154563053
1700151617.7391365,9197.044,-0.0992704862661717,0.030021495907924127,0.07321748452887965,-0.0008107372575600007,0.0013569199580043564,-0.002111086542047503
1700151617.742405,9197.047999999999,-0.04738235314460457,-0.032440936965496665,0.20658721181639275,-0.004021993744756171,-0.0024926065319670174,-0.0008106083355568462
1700151617.754404,9197.06,0.133130356693106,-0.05660590461535054,0.17144981338600018,-0.0032490872412035523,-0.004050767343070925,0.001239885960791134
1700151617.7577748,9197.062,0.0361539966583049,-0.08036371965254244,0.148413456676348,-0.0027212131585764134,-0.0009749093504741071,-0.003354143085116292
1700151617.7611754,9197.065999999999,-0.03973262093571571,-0.09311500098576321,0.13014491406684603,-0.004528980202053225,-0.0009783723306516575,-0.0010774192644998095
1700151617.7644565,9197.07,0.006090705639429755,-0.10442893146579925,0.10380009823303095,-0.005319009418024483,-0.003435350139149764,-0.0024348664023575634
1700151617.767859,9197.072,-0.12745672309787714,-0.004891018938284493,-0.040139762606041705,-0.0011806844743272656,0.002154568648693919,-0.0011216648567271461
1700151617.7713532,9197.076,0.05905112562939666,-0.0076447159327380585,0.08495390189890391,-0.0016691594999398262,-0.0026744469691130754,-0.00038433893662018345
1700151617.7745893,9197.08,0.06284455541258394,-0.04594586779097891,0.18576577012972306,-0.0038919302124722894,-0.004820157728906091,-0.000645250980647061
1700151617.7778568,9197.082,-0.053951003555780676,-0.07701757497074828,0.05918771192943082,-0.0019071139615246082,-0.0010104928001735396,-0.001958268974664028
1700151617.781193,9197.086,-0.06635593504271498,-0.08274082201073556,0.034443217175591276,-0.004336290745636723,-0.0010973692996532195,-0.0013102759022923583
1700151617.7844079,9197.09,-0.04315939661060033,-0.10388264168529782,-0.04172545170663896,-0.0028912573360767306,-0.00044439515614296053,-0.0006351969099012264
1700151617.787518,9197.091999999999,-0.09597993354356224,-0.1010502617536918,0.0979056821448008,-0.002605775424548072,-0.0008550490814335247,-0.00011252533714901483
1700151617.7907267,9197.096,-0.01617558736568716,-0.02533062468111447,0.017788917487923543,-0.00045782558679786136,-0.00574833213973458,-0.0015675442874741098
1700151617.802372,9197.108,-0.045645923248310766,-0.1354274766005875,-0.014005895436797202,-0.005922347267675346,0.0026360090591690108,-0.0017846733743327272
1700151617.8056738,9197.109999999999,0.03179510094547524,-0.05836615637182526,-0.04028007054468689,-0.002789777214457539,-0.003293618109061916,-0.002754694111573864
1700151617.8087656,9197.114,0.0889658150663183,-0.038510590599203344,0.05416780259698232,0.0002472577365967631,-0.005294570107075738,2.8129828565424263e-05
1700151617.8119428,9197.116,-0.008187556777593806,-0.06719348085428362,-0.09197229806374249,-0.002303072479815356,-0.0026499337935303167,-0.0034756441193390356
1700151617.8150713,9197.119999999999,-0.06667793147824107,-0.04021036918316296,0.08374813057454329,-0.001701249961663552,-0.0010656994859556319,-0.0004507006422265326
1700151617.8182728,9197.124,-0.1073198113180999,-0.15205244528340886,0.1600208882867561,-0.006092436717331865,-3.536887234538157e-05,-0.0006224551345929626
1700151617.8216226,9197.126,0.007913916078611544,-0.02159111995526595,0.08411064176567025,-0.0006560495723421564,-0.005185595217406765,-0.0011771325691163695
1700151617.8261726,9197.132,-0.03711436606578023,-0.04279016923367376,0.06611545291572926,-0.002575495421291991,-0.0012164931482858336,0.0003961913831138269
1700151617.8294535,9197.134,-0.048579501861058236,-0.13938635989346,-0.12602147663197283,-0.003840652612873446,-0.0007914220708941621,-0.0015095037609665462
1700151617.8327487,9197.137999999999,-0.018297107087466735,-0.005662775860310705,-0.008411332540579944,0.0002486507568849424,-0.002153188998845937,-0.0004821902134882843
1700151617.8358812,9197.14,-0.0011900455206174817,0.01916768249050478,0.09468226021125026,0.0007546394254153314,-0.0024919255874091216,-0.0012928270667794473
1700151617.8392782,9197.144,-0.0625463097766824,-0.019147730948051403,0.05774320083305897,-0.0013410729926777274,0.0013365529168196412,-0.0017073020558673446
1700151617.8528569,9197.158,0.07369297804390822,-0.09714248618253446,0.018951556193957355,-0.004351324318139036,-0.0037643767065434507,-0.0018901867794327257
1700151617.8560848,9197.162,0.03780115091411369,0.0032949850016072706,-0.06408127250597323,-0.0013827543547931269,-0.004263662006960302,-0.002121950803784404
