t_wall [s],t_robot [s]F_x [N],F_y [N],F_z [N],T_x [Nm],T_y [Nm],T_z [Nm]
1700150598.6890976,8177.982,0.03972843198494517,0.1290748256143538,0.06721018576286429,0.0023285939121954397,-0.00015973356162530186,-0.0009215378404773246
1700150598.711958,8178.004,-0.021647835815182835,0.0011140367329025502,0.12842539835118547,-0.0008790391685825332,0.0010194787111755031,-0.0005728283491039708
1700150598.7279155,8178.0199999999995,-0.02298774805135873,0.09139239763953771,0.010302816627320658,-0.001507288743480928,-0.0014640628193227033,2.881492731456267e-05
1700150598.7312179,8178.023999999999,0.005422521398165585,-0.013118062415382629,0.09049642258940312,-0.0032261443488268695,-0.00014181136101901673,-0.0015148421097837806
1700150598.7345922,8178.027999999999,-0.039638716972422834,-0.020363121405906185,0.00868469762848221,-0.00277721418136488,0.0007790149328351926,-0.0010713829079993667
1700150598.7378907,8178.03,0.041717688301049716,0.038540883653462886,0.04354700429265824,0.0005505976793126888,-0.0008357888574583792,-0.0004688842615063547
1700150598.7411017,8178.034,0.0042771678310785525,0.04321383959564695,0.12538575060410342,-0.002265940619113146,0.000176460048703843,-0.00041710880715405786
1700150598.744224,8178.036,-0.04584943833826381,0.09277885497978128,0.08439420989412894,0.0011173891865576032,-0.00020110198303204425,-1.448919852949703e-05
1700150598.7473705,8178.04,0.0912629783996152,0.042621465164057404,-0.02245001546842734,1.0285771313790179e-05,-0.0016091679141283224,0.00048520166273422545
1700150598.750635,8178.044,-0.013159376563694848,0.095624067747362,0.028452198525950854,0.0014045425346975106,-0.0005360899667169247,-0.0010732798469753305
1700150598.7538803,8178.045999999999,-0.12380911123158508,0.04015722656891517,0.07370868294474055,-0.0004534411674156856,0.0022650074238196897,0.0002661870988193787
1700150598.7569997,8178.049999999999,0.03307862826871652,0.047336805952484094,0.0074454129238949165,0.001309589700210162,-0.0002229429058436711,-0.0011747674447024669
1700150598.7620206,8178.053999999999,0.027028543066232428,0.026683020179158613,-0.06192815688937252,0.0007477221576186593,-0.001603685320038834,-0.0005375569873457105
1700150598.7653615,8178.058,0.06066909365560981,0.051439469100755926,-0.05438860533953325,-3.3197788086392654e-05,2.4468975210127357e-05,-0.00016753101319632398
1700150598.7730155,8178.066,-0.04621998338398775,0.06581156166233249,0.18348955232731437,-0.0002492947535044755,-1.6022173656634625e-05,-0.00021672892984337733
1700150598.7762303,8178.067999999999,0.042357318317271096,0.08470573190104969,0.06776875301056377,0.001507057949631182,-0.0003265982151637339,0.0011355919344209302
1700150598.7793608,8178.071999999999,-0.02940521159419124,0.0450306708983143,0.26152437163206677,0.0001830286813246129,-0.0008702017118452103,0.0004932643086477199
1700150598.782517,8178.076,-0.08472875266822198,0.02120869236864887,0.11177135191253261,-0.0006851932585663895,0.0015575601482362724,-0.0010111296921252266
1700150598.7857976,8178.0779999999995,-0.058164443633188095,0.03027166141036008,0.07428830445497298,-6.943280334835828e-05,0.003609618235507906,0.0011228787211780369
1700150598.789026,8178.081999999999,0.0347387363136167,0.09371734336381933,0.1707248122370712,0.002029455273275312,-0.00107935182699764,-0.0008216028939137177
1700150598.7920818,8178.084,-0.05519412219622119,0.03262125736954666,0.14320860780812736,0.00041511696773668277,0.0013801552811894518,0.0009185356158066935
1700150598.795207,8178.088,0.023095219857506833,-0.01692800006043004,0.12748765119947317,-0.001967137753738055,-0.0013629228409945584,0.0006812956028350359
1700150598.7983582,8178.092,-0.08832302967601266,0.042302513203722775,0.029747566094042,0.0020215269247214882,0.0006723273806589825,-0.0010891259570314695
1700150598.801655,8178.094,-0.06194316972517345,0.08857919475398034,0.2170186166958827,0.0006374764312865101,0.0006994303016410312,-0.0013252058388345726
1700150598.8050914,8178.098,0.023884546808784247,0.12213038349997736,0.11414396832013213,0.002088798653533954,-0.0021666800313446073,0.0003961233748456663
1700150598.8085022,8178.102,0.008138347082150416,0.030107299783073062,0.11902989466589778,-0.001973652652557213,-0.001203674184209511,0.0004607884183549036
1700150598.8118324,8178.103999999999,-0.1180395827576626,0.026280043953653534,0.09915010195999367,6.253375091354278e-05,0.0010911533301753845,-0.001112271036852828
1700150598.821922,8178.114,-0.017123253896256768,0.09532865215924916,0.11313834415600568,0.001592637528228874,0.0018818909107456952,6.69081120240331e-05
1700150598.8273094,8178.12,-0.031148545857424628,0.04765612445307162,0.21008128454210426,-0.0008615855652888413,0.0005048179429546657,0.00048825449897130446
1700150598.8306596,8178.124,-0.00896937097324795,0.0405866245380186,0.13521710103324763,0.0017508157973033906,0.0005696459257974058,-0.000298532121778245
1700150598.8339872,8178.125999999999,-0.04247394463519322,0.03435203684231765,0.03337461818141321,0.0007675806078374486,3.450855897542309e-05,-0.001422817437917778
1700150598.8371956,8178.129999999999,-0.15538271749398208,0.07337053331741653,0.002697566241960431,0.0015712273715999007,0.0011580245754199824,0.0001643266100709377
1700150598.8403237,8178.134,-0.045869640595238126,0.02042899059068576,0.0895154697152138,-0.0009018113388728501,0.0023910853056197823,-0.0020445889096198195
1700150598.8434176,8178.1359999999995,0.023260964358589632,0.12173088707161026,-0.009602891171653399,0.0037630297204281783,-0.0022816630954992398,-0.0011554453108235587
1700150598.8465161,8178.139999999999,-0.037779500833968235,0.04835118880651583,0.039831626573286025,0.0018790619373347513,-0.0009592260405647464,-0.001957242878071641
1700150598.8496213,8178.142,-0.1173807660945056,0.0975668092551942,-0.00881519617455808,0.003210275080558002,0.0025577047838854275,-0.0005880900774974646
1700150598.85283,8178.146,-0.015242449778101203,-0.012367779743910913,-0.012822586659615744,-0.0018000640470825435,0.0011975628145323059,2.909143084218447e-05
1700150598.855993,8178.147999999999,-0.028850013588523554,0.11956045874738529,0.11108946478946691,0.0021937642014980886,0.0008895448698728205,0.0007618807796559973
1700150598.8592293,8178.152,0.0539432561507451,0.08910966857547262,0.20276826181754076,0.0019630166555235995,-0.0010855779028260556,-0.0003489910391115878
1700150598.8760653,8178.168,-0.0006625640017043081,0.02275496117320306,0.03234540665453055,0.0011149787343008922,0.0010785563360063144,-0.0012302582205906034
1700150598.879234,8178.172,-0.0462320243844525,0.042226306108339495,-0.009316094409488012,0.0015564796961812328,-0.0006632414016955791,-0.0006045354711435272
1700150598.8823113,8178.1759999999995,-0.034373557497780906,0.024017794076269305,0.058148113915330764,0.0010359051986262612,-0.0009160860713220009,-0.000666844927334734
1700150598.8854432,8178.178,-0.08623997446864787,0.08574030785681132,0.0924574455916206,0.0018588244050762222,0.0016104937562847184,-0.0001386100085748545
1700150598.8885572,8178.182,0.003118057853132764,0.01944351446903989,0.05070724831746018,-0.0019476843125555438,-3.388837487150986e-05,0.000343353055152762
1700150598.8916018,8178.183999999999,-0.16145180948101845,0.10961487273752697,0.09286033250037024,0.003280501336457409,0.0029973219930182838,-0.0009460692307344198
1700150598.8946493,8178.187999999999,0.00998501934869735,0.0724874184114342,0.04939418636174716,0.0021495116786084986,-0.0019512440297746495,0.0018920887207841692
1700150598.8976943,8178.19,0.1298872344926925,0.06497451997527899,0.0937604653710914,0.003004288918668603,-0.002007404959912807,-0.001985399911389855
1700150598.9008026,8178.1939999999995,-0.012405045128948798,0.1222851482710199,0.16736529668452713,0.001048992878752896,0.0003442502375345218,-0.0013311789877391244
1700150598.9038978,8178.196,-0.06138570957831349,-0.034014691532395246,0.12133344596725942,-0.0018980567101743537,0.0011261424410850102,0.00030783795109431625
1700150598.9070306,8178.2,0.032724248720178095,0.001227715342604226,0.02728798620810666,-0.0010388117017245972,-0.00031956056110802,-0.001208270519287686
1700150598.9102914,8178.204,-0.08430292682233685,0.08495552444018531,0.05837846046329129,0.002442977209391204,-0.00090284479240371,-0.0022584952729793996
1700150598.9133918,8178.205999999999,0.0650522885167624,0.04956275330545178,0.11644979239742635,0.0015276833340817167,-0.0014395041216570107,-0.0001822376394066056
1700150598.927749,8178.219999999999,0.010436666749107875,0.1259331606799676,0.038502191066288056,0.0026850752459505983,0.0004256165059508239,-0.001295495602058265
1700150598.9309425,8178.223999999999,-0.07507937420382271,0.09861880010360424,0.0008795948020326102,0.0013492878009535177,-7.51240418296175e-05,0.00160127564498062
1700150598.9342208,8178.228,-0.04007011332019763,0.040835623152457645,-0.03470822007478078,-0.0007461638605351916,0.0021302874895822365,-0.0009932397135452595
1700150598.93739,8178.23,0.043696992860345764,0.11657630000531824,-0.019968320083891416,0.004384232972759971,-0.0004253486449227778,-9.387299186085697e-05
1700150598.9406233,8178.2339999999995,-0.13682041289988378,0.1121548697383198,0.10567379937777184,0.0019007542004894156,-0.001295851031143886,-0.000266408401406488
1700150598.9436967,8178.236,-0.010818300728625295,0.0428025908873759,0.10019563145000186,-0.00011233435185007178,-0.0008612668834629269,0.00025661931434651055
1700150598.9467425,8178.24,0.005905441941828105,0.0118726593028508,0.15227931511332737,-0.0013505953529335815,0.0003433131020803571,0.0009553367706039771
1700150598.949784,8178.241999999999,0.009918750075029778,-0.07800255015830988,0.13591866087360435,-0.0031938303593985785,-0.00016243470357554422,-0.0008778773569865119
1700150598.9529636,8178.245999999999,0.02215761484257096,0.002553510009015396,0.18425730184688816,0.0009481555845458686,-0.0007217936184662204,-0.0009231680871534876
1700150598.956104,8178.248,-0.0512252354696872,0.003417860092225215,0.13957029708876334,-0.0006215431677201861,6.195540710204097e-05,-0.001258279573637767
1700150598.9623022,8178.255999999999,0.006260524949686285,0.10193244551753503,0.02270327318752671,0.0017177224465881253,-0.0006257977361591595,0.0004885884657296587
1700150598.9656312,8178.258,0.030415421448473187,0.03538112728167257,0.23274251610452057,0.0006231914655536779,-0.0035216682834085184,5.9599910569591404e-05
1700150598.9727502,8178.266,-0.021715659188650795,0.11111908235689609,0.15980882767636367,0.0037236877437365236,-0.0019138445369979056,0.0005034545642068354
1700150598.9759598,8178.268,0.0017421144908550228,0.08313546185226449,0.13708357457277642,0.001652655243336904,0.00026629735724373256,-0.00020455884937847
1700150598.9790378,8178.272,-0.02910949568255172,0.11369664403369818,0.14046883637775592,0.002436815693074382,0.0015855071484985697,-0.00024522202711969735
1700150598.982081,8178.273999999999,-0.06045662287642593,0.028730611479244345,0.18289055497395051,-0.00034484722431874876,0.00038013020402041526,0.000366800671384864
1700150598.9851732,8178.277999999999,-0.11151653678904805,0.06176994031847673,0.2774198709915507,0.002245170154168308,0.004335495602045589,-0.000493159445148385
1700150598.9884038,8178.281999999999,0.0211310479691091,0.012123577798503937,0.11074861175762366,-0.0011171887855208277,2.581490265057396e-05,-0.0005283160162823634
1700150598.991478,8178.284,-0.0275807210522629,0.0019561642604778886,0.12379556775561923,-0.0016701549394756144,-0.0038684204763323312,-0.0017314620216933921
1700150598.9945545,8178.288,-0.09523265266426995,0.06006874575897288,0.09038921579861493,-0.0001445226688231991,0.000414337466615464,0.0003385327372245565
1700150598.9976137,8178.29,-0.06120853322104722,0.06167600348350324,0.08188639563181625,0.0010138184715037483,0.00025893722909239674,-0.002927754267801706
1700150599.0007992,8178.294,0.018323089179317575,0.11236236735614716,0.2054094397705447,0.00434453282490566,-0.0002902250310125121,-0.0017117855699733814
1700150599.004023,8178.295999999999,-0.08993637039630692,-0.00163076514545011,0.2949527350316732,-0.00018654105498852895,0.0019118300386654597,0.0004796293424640788
1700150599.0070949,8178.299999999999,0.06447597476293948,0.09100240338589456,0.15469025569279013,0.0032513650497723624,-0.0026958435256997054,-0.001342561782474836
1700150599.0103316,8178.303999999999,-0.08497315628025576,0.03170213048887565,0.1778395752964048,0.0012280458449892852,0.0028262424216892574,0.0008364481499580946
1700150599.0133631,8178.306,0.05570263763443306,0.1446338420411304,0.030322505731735807,0.003832017238007032,-0.0034803787766123297,-0.00018741626270301248
1700150599.020987,8178.313999999999,-0.025151273732414294,0.003497827898874897,0.2674956079593468,-0.002307632356842659,-0.001087260827782851,-0.0003939268478736398
1700150599.0245984,8178.317999999999,-0.012275638728543054,-0.051114065515453784,0.03146097684972157,-0.001244167094013305,-0.0032210802312655786,0.0002054670995428168
1700150599.0278115,8178.32,-0.020703203052469112,0.020197041509479485,0.051628978539564524,0.00011730467193794346,-0.0014020859023872465,0.0002231305932677978
1700150599.0309262,8178.324,0.039117094160942736,0.017569349119298413,0.11348176131746826,0.001074240315362142,-0.0027964778977504537,1.5952476072254253e-05
1700150599.0340254,8178.326,-0.04283073499980293,-0.005511815568024491,0.13608410670170595,-0.00016434025555018994,0.002435707102813281,0.0006357830666940318
1700150599.0371723,8178.33,-0.04049252022888199,0.0011901318948118074,0.16084754597684822,0.00010700850275363255,0.0029434873558585274,-0.0017195691203468254
1700150599.0403485,8178.334,-0.1209487047343654,-0.006088958340820196,0.2620058312960805,0.0005830415984929532,0.0009574995494260292,0.0008740281607619017
1700150599.0434523,8178.335999999999,-0.05161250535398219,0.028464769368827813,0.11661402693225228,0.0010575957127360667,-0.000229765142853228,-0.0004693909814103402
1700150599.0464811,8178.339999999999,-0.08128942934859078,-0.0029842763443299553,0.13669799163651908,0.000415065564103287,0.0009158567574640608,-0.0007686629019147946
1700150599.0495014,8178.342,-0.011126632908706488,0.014278910469910214,0.27293919814116435,0.001004554022672801,-0.00019764345793610178,-0.00018392176959251523
1700150599.0528595,8178.346,-0.06886459016224578,0.09788602953299139,0.278982497652687,0.0027872649611183505,0.0002611212744487367,-0.0004507948944508566
1700150599.0559895,8178.348,-0.020990823693695194,0.09999480747270123,0.15999646997725397,0.0036807407671410274,0.0007923198227262468,-0.00065675750038202
1700150599.05912,8178.352,-0.038759590244406415,0.041867522184169136,0.08369268375274004,-0.00021441822981036255,-0.0005549842318681629,-0.0010310841045410516
1700150599.0770628,8178.37,0.009311503785998612,0.06397885543375063,0.08598598167594176,0.002001225213595525,-0.003354243441120462,-0.00017441954782380274
1700150599.0802631,8178.374,-0.09604731606465206,-0.009239424202194653,0.2050432130481991,-0.0022714586338646427,0.0006790993248580132,-0.0011193370008120327
1700150599.083359,8178.375999999999,-0.022053969854666827,0.03480043726268727,0.0832820999940384,0.0003047048116046839,-3.982522382612027e-05,0.0003690605288028675
1700150599.0865164,8178.379999999999,0.13741114205580177,0.017061072351124442,0.11948676897829459,-0.0005007092442381436,-0.002484311757014643,-0.0010326522367496962
1700150599.0896223,8178.382,-0.022471186037559765,0.11834316757396188,0.14117754984423989,0.0021950103547445,0.0015806993479191645,-0.0004484243664703287
1700150599.092804,8178.3859999999995,-0.026555672215244113,-0.035788409057318,0.09706014882607625,-0.0023134134684136757,-0.0015925568939727827,5.973592295489154e-06
1700150599.0958786,8178.388,-0.03938452134993413,0.040324705343262046,0.07185678993138754,0.000588042007701916,0.00111344762465279,-0.0022622901755521875
1700150599.0989537,8178.392,0.11086259220017688,0.025235999091036874,0.19113263949093784,0.0003651300418421638,-0.0009463894041262691,0.0006950963100144665
1700150599.1020658,8178.393999999999,0.09457548580382473,0.010885493197575076,0.16411840980202252,-0.0008096579603286189,-0.0024998710362771656,0.0009241113167808158
1700150599.105207,8178.397999999999,-0.015144702597956862,-0.04728140650001899,0.06640456958189894,-0.0023063616443509166,-0.0020719377392930745,1.2634148473937824e-05
