t_wall [s],t_robot [s]F_x [N],F_y [N],F_z [N],T_x [Nm],T_y [Nm],T_z [Nm]
1700149802.3878129,7381.672,-0.06181305085086532,0.0012380024993292563,-0.06906482498876465,-0.0009722215061381418,0.00042053009078058944,-0.00022491216671763792
1700149802.4132633,7381.697999999999,-0.0041522668540327845,-0.0005815491453688873,-0.031285140244735166,-0.0013560590088063762,-0.00010020692408434364,-0.0002673281645295478
1700149802.4165926,7381.7,0.028407825485282895,-0.020844089014939938,0.027759473914851528,-0.003377496870315372,-0.0029128140288483457,0.0010822555936871342
1700149802.4198701,7381.704,-0.04825890826097469,0.025683463546822476,-0.038661892164276006,0.00134858938412074,0.0012539157251876462,-0.0023110334110359766
1700149802.423171,7381.705999999999,0.03329266701670163,-0.06485805252283192,-0.011797097074686558,-0.00034541466961889467,0.0014880308829113267,-0.00010706195738142835
1700149802.426443,7381.71,-0.07563824509337538,0.06618335907442119,0.012969936280230675,0.002015796496046365,0.0017454806106853736,-0.0009140789101687014
1700149802.429596,7381.714,-0.06773254671184636,0.04423081962464797,-0.08138629172236629,-0.0006169154343561272,0.0022060831535749693,0.0005100233885553065
1700149802.4328768,7381.715999999999,-0.013565426882887862,0.0060499089244343916,-0.0405429354123184,0.0001342404392847572,0.00038795629647637753,0.00013222929399533948
1700149802.4361722,7381.719999999999,0.04655075780700106,-0.0380119693481294,-0.016252469403900363,-0.00010124097052984287,-0.0008930957277823148,-0.0008177268352863056
1700149802.4394429,7381.723999999999,0.008956501294896143,0.06312384115683713,-0.045369000687071455,0.0006520613873788543,-0.00040206872579610177,0.0003196905070013289
1700149802.4425986,7381.726,0.001860520507736543,0.03399311821528807,-0.12866411632151428,-0.0009366889732342862,5.4324942719224926e-05,0.00017022388236687
1700149802.4457011,7381.73,-0.05263597396359375,-0.08097240307940576,-0.07104906436704553,-0.0028302636204429843,0.0007567115223055471,-2.7588529301760917e-07
1700149802.4489744,7381.732,-0.011862334495122105,0.1085392626615891,-0.017669049637858383,0.0037960294880735805,0.0020281866334227647,-0.0009541290373371603
1700149802.4523313,7381.736,-0.03144607472837832,-0.0486080355436806,0.009363377630031523,-0.0012927350147407392,0.002068423436641836,-0.00202913800866888
1700149802.4639583,7381.748,-0.19201040562006946,0.013790364586491109,0.13926903031557936,0.0008790648833632164,0.005396613283598511,-0.0011011597555596099
1700149802.467336,7381.7519999999995,-0.007210134138618648,-0.054187812816055385,0.09283624606539428,-0.0027513315613640747,0.0010189891142542442,-0.001525587232545759
1700149802.4706268,7381.754,-0.034611276385746,-0.06950375508063808,-0.005019699298977648,-0.002024358318875994,0.004369847511064966,-0.0004277147911265026
1700149802.4739447,7381.758,-0.022876693990805833,-0.014829343340101176,0.1417068899401682,-0.0012766015609718463,0.002150790322597548,-0.0003889970708279415
1700149802.4771805,7381.762,-0.034766268079380304,-0.04897615187035347,0.13231354676387186,-0.0018368410413965896,0.001392254502409186,0.00013540371620060675
1700149802.480335,7381.763999999999,-0.07376535098524259,-0.009074376989345696,0.1298334211104708,0.0010812048518713477,0.001875653628046506,-0.001680424665886837
1700149802.4836206,7381.768,-0.027497255172755804,-0.034127411639149646,0.15071398013131582,-0.001751899337467044,0.0013584392184453156,-0.0014902982375735127
1700149802.4867637,7381.7699999999995,-0.07351767705544962,-0.016060636070984596,0.016859005146892835,-0.0018900227283070426,0.0027373504660874078,0.00029230544973457063
1700149802.490005,7381.773999999999,0.01733273687820033,0.012395559659267709,0.07998880797265985,0.00034397815845712757,0.002723066483087187,-0.00048759738380200156
