t_wall [s],t_robot [s]F_x [N],F_y [N],F_z [N],T_x [Nm],T_y [Nm],T_z [Nm]
1700151404.6394277,8983.942,0.021229948946938314,0.05151620445191915,0.12811682676860242,-0.001001778243627747,0.001329679530268282,0.0026707512765508515
1700151404.6627917,8983.964,-0.030243437068613196,-0.046624077703500966,0.13299361145196495,-0.00306165568360685,0.001203964568823005,0.00017696065218195556
1700151404.6685262,8983.97,0.179211435973382,-0.0760220048268586,0.3767694098458506,-0.003329635223093747,-0.004394611146283806,0.0003924009404027942
1700151404.6719859,8983.974,0.14763033927042712,0.10857661810093712,0.3346477690986024,0.0024450241538343815,-0.005302785036954936,5.0779187397281005e-05
1700151404.675283,8983.978,0.11348480485763016,0.06364874378875365,0.3164374534215219,-0.0004219567632764598,-0.002192520875280936,0.002709592994238557
1700151404.6841147,8983.985999999999,0.10965165220011572,0.037385209013699655,0.2419622386095786,-0.00027361192321331617,-2.249153032938443e-06,0.0011680022491407393
1700151404.687375,8983.99,0.008517157688099197,0.11996745194376887,0.25257898843847565,0.002449394436162954,-0.0020891118060828067,0.0023767224885510845
1700151404.6905801,8983.992,0.019937578023053577,0.06858683210881546,0.26414731817376974,0.001080597220335874,-0.0014892007604430108,0.0011617954033645665
1700151404.6937208,8983.996,0.10881835393377659,-0.072613757319021,0.1757310689798218,-0.005325034268350103,-0.004773951036682678,-0.000330055290231967
1700151404.6968093,8984.0,0.034774060339221285,0.002487880843573282,0.4010409462484514,-0.001895556210661323,-0.0025639253985621138,0.00043085391220503707
1700151404.6998584,8984.002,0.041568548632178196,0.07127492473076065,0.25164748765196265,-0.0006994138466582604,-0.0013144910841279187,0.0012358237829383917
1700151404.702995,8984.006,0.08092054703740187,0.06618134325259796,0.28876331544210804,-0.00045216572017970047,-0.0024059312259914947,0.0018147246536764818
1700151404.7060893,8984.008,0.013607113635918681,-0.04164554800734768,0.20884525948833355,-0.0017820617825607368,-0.0019068621934141233,0.0006185773408349976
1700151404.70928,8984.011999999999,0.10819218531098929,0.05415823878071726,0.1826775164080895,0.0007115508571473973,-0.0040656384640380076,0.0006103435385413939
1700151404.7123697,8984.014,0.13874695725249916,-0.049448034459339346,0.24536342605957748,-0.004820235115527327,-0.0021851583572006085,0.0009360950760805544
1700151404.7154799,8984.018,0.14692302576125665,0.018836613431056706,0.1424237513709188,-0.0023957562924183883,-0.0034074080151074754,0.00026953545783632257
1700151404.7185395,8984.02,0.01192500155773332,0.017296212855807108,0.25016498258546993,-0.0014199510838430536,-0.0016521963187665159,-0.0007376199869592952
1700151404.7216144,8984.024,0.14194172563023066,0.06631307892648564,0.249176304430241,-0.0012604465980567822,-0.0030578524346017303,0.001975640023007899
1700151404.7309017,8984.034,0.0495318963736245,-0.011868861902733148,0.25641146218345684,-0.002924131301594998,-0.002676915951285568,-0.0002952889272563193
1700151404.7342381,8984.036,0.1917848774515973,0.08874093866240873,0.21214880856889332,0.0005724192106405381,-0.004289686778386939,-2.201455906151586e-05
1700151404.7374628,8984.039999999999,0.056969858465471195,-0.013536996762395863,0.1554635727610571,-0.0026619656543162935,-0.0005042916703228665,-0.00034494261516950647
1700151404.7406423,8984.042,0.14538878900438706,0.06372218915485083,0.19417185947895865,0.0006727025414080599,-0.0019605032265707124,0.0004055143026353814
1700151404.743846,8984.046,0.12607015426380722,0.05203830930197839,0.321475057457593,0.0002642198331835894,-0.0018012693565652342,0.002099232737958403
1700151404.7471561,8984.05,0.15175638168529587,0.027046963445562056,0.22089404401446652,-0.0010858518817263834,-0.0012798455949435104,-0.00010976436443592412
1700151404.7504346,8984.052,0.12061775520765469,0.027679348096802427,0.21538482941242612,-0.003040505785130295,-0.0027638631445014482,0.00043910359253064796
1700151404.753794,8984.056,0.12215134091750002,-0.02081491225310138,0.30969592882462615,-0.0033991391112458457,-0.0018152527796311108,-0.00046263752224476876
1700151404.756955,8984.06,0.18215089248526764,0.1254180783042945,0.24853702538613773,0.00203363582694241,-0.002360714530378488,0.00024902379912712495
1700151404.760164,8984.062,0.0717410027008514,0.07943666666319306,0.37357149314746885,-0.0007608997571021765,-0.0001017150745923526,0.0028821559123298718
1700151404.7633014,8984.065999999999,0.008332545666575061,0.009824039782424295,0.2623432864336289,-0.002004414558086527,-0.0005949075953102531,-0.00014637236772909704
1700151404.7664716,8984.068,0.0457829535655287,0.1723722351694127,0.06677785264474956,0.004090996805115693,-0.0009330867255227911,0.0007439018828679563
1700151404.7696,8984.072,0.06479491456849779,0.046116780956344236,0.11889744688242357,8.613447382695947e-05,-0.00010850894159885074,0.00020912291041449705
1700151404.7769516,8984.08,0.14468896447516422,0.09753431356536733,0.1382996039593903,0.0035782265693723152,-0.0021835462215962736,0.0005756181108183683
1700151404.7801738,8984.082,0.013930185712088532,0.07535564741367218,0.11677273134507836,0.004338770371226922,0.002620730720670433,-0.0008604810161782254
1700151404.7846932,8984.086,0.1052133866318832,0.014325697650462446,0.025181473506411027,-0.0016243635251716921,0.0005084469118650506,0.0001637059601171945
1700151404.787853,8984.09,0.09562628815958783,-0.03529768118528537,0.0797389050214915,-0.0013795214355943172,-0.0006982560487478739,-0.000988021765401314
1700151404.791005,8984.094,0.03619547724441133,0.011158886343587486,0.2967104176436067,-0.00025405477558338563,0.00011499286124115348,0.0012372847956635354
1700151404.794234,8984.096,0.13651636553666316,0.10138603985295752,0.09170614738800183,0.0016927869059267988,-0.0018481999371451783,8.543422670878642e-05
1700151404.7974234,8984.1,0.0885674333893846,0.03779896783041613,0.10807278154536952,0.0004687425067745529,-0.0031000868135703215,0.0003006670934009562
1700151404.8007526,8984.101999999999,0.02544046639524006,0.051862170572227494,0.30344559184739983,-0.001714407671999719,-0.0016473572674119447,0.0004989562043738763
1700151404.8038309,8984.106,0.19684476139658127,0.07147281192333058,0.3266678543294145,0.0002650526198572276,-0.0017782566043963513,0.001511989186621807
1700151404.8070295,8984.109999999999,0.06210084238113637,0.14212094354742102,0.13923326390576182,0.002028299317617803,-0.004014474018942792,0.000746920256485636
1700151404.8101504,8984.112,0.18428718765047616,0.06208902801592776,0.1525504158503618,0.0005206067871631055,-0.0037551892542153817,0.001044565474619985
1700151404.8132107,8984.116,0.07781657482554023,0.014633795294106626,0.1959608140746762,-0.003492742297732237,-1.614432839349585e-05,-0.000974537418434413
