t_wall [s],t_robot [s],F_x [N],F_y [N],F_z [N],T_x [Nm],T_y [Nm],T_z [Nm]
1700150222.0710952,7801.36,0.1020185476308456,-0.07554771125171983,0.056922323302991316,0.000646440773001924,-0.0015693930303879136,-0.0011134359747474738
1700150222.093909,7801.382,-0.04133196489987114,-0.16182701658786094,0.031867662441668554,-0.004968040269448666,0.0017336516071006353,0.002239776114214372
1700150222.0972207,7801.3859999999995,0.07872757825179921,-0.12230903628763576,0.09509404046464626,-0.002747036048686869,0.0017423863453894662,-0.000587922693311589
1700150222.1005511,7801.389999999999,0.07880740322309117,-0.1800693699995658,0.05927728713514919,-0.0019406816901040035,-0.0009570119896666521,0.00016639482688489822
1700150222.1038115,7801.392,0.1556175581090813,-0.06858731301277224,-0.10054038005109778,0.000827796839777193,-0.0006667264184471508,0.00019484062000867846
1700150222.1069803,7801.396,-0.0027646370188844946,-0.11955540423385928,0.06669879283282504,-0.0019122348224173927,-7.480019437109776e-05,0.0010799045328403459
1700150222.1101277,7801.397999999999,0.10712036615344565,-0.23869278641123323,-0.02231969328029572,-0.006428005581646302,0.0011203668456429867,0.0005603276028151358
1700150222.1133313,7801.402,0.004660367281719539,-0.19941849527981995,-0.14349911071420948,-0.005481363833923301,0.0020859718233398146,0.0008554965634827726
1700150222.1165822,7801.406,0.060676399875038,-0.20701904944463198,-0.021758719362228653,-0.004327926420687107,8.896261438401998e-05,0.0009287304209238683
1700150222.1196768,7801.407999999999,0.13517824424066396,-0.1355103199600883,-0.031072480416519645,-0.0031443547723902787,-0.0007438465871702833,-0.0005515452721283652
1700150222.1228497,7801.411999999999,0.11819838542720178,-0.13010007068863785,-0.052922127952074224,-0.0011623830894891948,-0.0034707625066388178,0.0007426693008810312
1700150222.1270027,7801.415999999999,0.11990370883072163,-0.0883420031381702,-0.04668527477399707,-0.0028721574507403467,0.0010360312376602662,-0.002310062350363982
1700150222.1302264,7801.418,0.1547173320829639,-0.09485104340246549,-0.09974182745007532,-0.002039280157315356,-0.0018853869220853319,0.00032969922272322975
1700150222.1425147,7801.432,0.08581055531271392,-0.11569784532599459,-0.12556253214567528,-0.0008095685846023379,-0.0015173554362668937,-0.0012306595405400607
1700150222.1458623,7801.433999999999,0.03171790115785906,-0.12010171578373775,-0.10795146983206537,-0.0035875370729864333,8.472641263637338e-06,0.000741763324075507
1700150222.1490586,7801.437999999999,0.07700212956722494,-0.1902131333148163,0.02042478869933703,-0.006484161146241339,-0.0023925674644164332,0.0013475579949535565
1700150222.1522589,7801.44,-0.008517998789051292,-0.1782982836112631,-0.025106293148263282,-0.0033555569051320817,0.0016835160817448803,-0.00010361535383610763
1700150222.1554043,7801.4439999999995,0.0130923526778769,-0.10049591513171958,0.13738983906202595,-0.001384721102704529,0.00043866022433339507,0.0005886197483788481
1700150222.1585453,7801.447999999999,-0.01919595924412212,-0.14263304345425531,-0.04617704364049914,-0.004716343267634944,0.0015374292443657608,-0.00038655204668838164
1700150222.1617603,7801.45,0.17396857342332123,-0.17035322664134053,0.038827764715800975,-0.003389668631396553,-0.0025513030106160068,0.0010265871071783467
1700150222.1649923,7801.454,-0.038173317884266415,-0.1580438054864887,-0.02314819524189469,-0.003348524942338627,-0.0012483737629292314,0.0010170814001017536
1700150222.168178,7801.455999999999,0.098493247192795,-0.10094164359795729,-0.04180596857482587,-0.000749410125643878,6.669845219144983e-05,0.0005382820811552015
1700150222.1713774,7801.46,0.05022527883443839,-0.08916735379996606,0.15306406280003604,-0.0017296064209143373,0.0010608079794507976,0.0018828660396349164
1700150222.1745641,7801.464,0.1049557435185337,-0.22277530486324204,0.11756075302948626,-0.00638879462529494,-0.0014892649778422765,-0.0007568475027771021
1700150222.17776,7801.465999999999,-0.015974323393253515,-0.10820700316639302,0.0827130906606135,-0.0026217407588586643,0.0002612186707436254,0.0009079705124077663
1700150222.1811645,7801.469999999999,-0.05035720302747025,-0.1282810116526203,0.04340269014707498,-0.001627761091119822,0.0027515256780793803,-0.0014281722893373853
1700150222.1901617,7801.478,-0.026049668409328097,-0.06354979932385618,0.00700953307670321,-0.001457328018856275,-0.0007163196585168134,0.00038086535352294023
1700150222.1966894,7801.486,-0.00404125946412037,-0.15476740918750875,0.15530667565786693,-0.002384653902301806,0.004822050337964769,-0.0008079372214634494
1700150222.2000806,7801.487999999999,0.011764647548401556,-0.14092326627893886,0.1848410469379682,-0.0021806615539468107,0.0009562650637186231,0.000630447719992861
1700150222.203309,7801.491999999999,0.056597091286167536,-0.1351980787014987,0.0496722187714803,-0.0022044939275917825,-0.0010294791566880098,-0.000303869789074537
1700150222.2064898,7801.494,0.12724542548892387,-0.11912199671368143,0.02960573469612432,-0.0029693134347974,-0.0017925872064247204,-0.0007684266274177698
1700150222.2097428,7801.498,0.1581592471900886,-0.12390543152055858,0.10671009095153666,-0.0030345287021458444,-0.0007933786551915148,-0.00031931408915759966
1700150222.213023,7801.5019999999995,0.03308236113473474,-0.08060428028256868,-0.012694858898560729,-0.0019724689589834597,-0.0014893292354647193,-0.0009301622209236843
1700150222.2161546,7801.504,0.12610837553576734,-0.1758226712272856,0.15088233185504923,-0.004602279678085865,-0.002460882940118345,0.0003718689486038602
1700150222.2193348,7801.508,0.1349361204801585,-0.18942814904637845,0.000914356754137996,-0.0036543834464447256,-0.0021029975973409806,0.00017690140849613582
1700150222.222397,7801.509999999999,0.06819495330410472,-0.16939414828809415,-0.02856020199794059,-0.0049315147615464645,-3.934286776495397e-05,0.0011867352910801762
