t_wall [s],X0 [uT],Y0 [uT],Z0 [uT],X1 [uT],Y1 [uT],Z1 [uT],X2 [uT],Y2 [uT],Z2 [uT],X3 [uT],Y3 [uT],Z3 [uT]
1700150646.837654,5064.744,4463.944,13963.4,5299.056,5184.904,-1277.76,3962.276,5226.96,-3993.0,4148.524,6017.012,-4264.04
1700150646.8595533,4923.556,4316.748,13721.4,5082.768,4965.612,-1611.72,3782.036,5049.724,-4278.5599999999995,3896.188,5764.676,-4651.24
1700150646.8608487,4773.356,4169.552,13479.4,5076.76,4962.608,-1616.56,3890.18,5154.864,-4109.16,4295.72,6167.212,-4036.56
1700150646.871452,4773.356,4169.552,13479.4,5190.912,5073.756,-1442.32,3896.188,5160.872,-4104.32,4109.472,5983.968,-4317.28
1700150646.882894,5064.744,4463.944,13958.56,5079.764,4962.608,-1606.8799999999999,3965.28,5232.968,-3988.16,4115.48,5983.968,-4317.28
1700150646.8942509,5136.84,4536.04,14079.56,5082.768,4968.616,-1616.56,3851.128,5118.816,-4162.4,4040.38,5911.872,-4428.599999999999
1700150646.905654,4992.648,4388.844,13837.56,5296.052,5178.896,-1268.08,3815.08,5085.772,-4215.64,4187.576,6059.068,-4215.64
1700150646.9169762,5061.74,4460.94,13958.56,5151.86,5037.708,-1505.24,3851.128,5121.82,-4162.4,4079.432,5947.92,-4370.5199999999995
1700150646.9284594,4845.452,4244.652,13605.24,5154.864,5040.712,-1500.3999999999999,3929.232,5193.916,-4046.24,4007.336,5875.824,-4481.84
1700150646.9398592,5208.936,4608.136,14200.56,5004.664,4896.52,-1727.8799999999999,3779.032,5046.72,-4273.72,3929.232,5803.728,-4602.84
1700150646.951248,4959.604,4349.792,13784.32,4932.568,4815.412,-1839.2,3890.18,5151.86,-4109.16,4076.428,5950.924,-4365.68
1700150646.9677186,4992.648,4391.848,13842.4,5151.86,5040.712,-1500.3999999999999,3742.984,5010.672,-4331.8,3965.28,5836.772,-4544.76
1700150646.9736898,4917.548,4319.752,13721.4,5154.864,5037.708,-1495.56,3706.936,4974.624,-4389.88,4004.332,5872.82,-4481.84
1700150646.984887,5136.84,4536.04,14074.72,4929.564,4818.416,-1844.04,3890.18,5154.864,-4109.16,4004.332,5875.824,-4486.68
1700150646.9963176,4923.556,4316.748,13716.56,5151.86,5037.708,-1500.3999999999999,3818.084,5085.772,-4220.48,4073.424,5950.924,-4375.36
1700150647.007691,5022.688,4421.888,13900.48,5082.768,4965.612,-1616.56,3637.844,4899.524,-4496.36,3893.184,5764.676,-4656.08
1700150647.0271096,5103.796,4493.984,14021.48,5374.156,5257.0,-1156.76,3815.08,5079.764,-4220.48,4112.476,5983.968,-4322.12
1700150647.0304148,5136.84,4536.04,14074.72,5151.86,5037.708,-1500.3999999999999,3706.936,4977.628,-4380.2,4004.332,5872.82,-4481.84
1700150647.041875,5064.744,4463.944,13958.56,5190.912,5070.752,-1447.1599999999999,3745.988,5010.672,-4331.8,4112.476,5986.972,-4322.12
1700150647.0533729,5097.788,4496.988,14016.64,5151.86,5037.708,-1505.24,3818.084,5079.764,-4220.48,4151.528,6023.02,-4268.88
1700150647.064661,4959.604,4349.792,13779.48,5082.768,4965.612,-1611.72,3670.888,4932.568,-4438.28,4154.532,6023.02,-4264.04
1700150647.0760539,5392.18,4785.372,14505.48,5226.96,5112.808,-1384.24,3965.28,5229.964,-3993.0,3893.184,5764.676,-4656.08
1700150647.087496,4920.552,4313.744,13721.4,5223.956,5106.8,-1389.08,3851.128,5118.816,-4167.24,4220.62,6095.116,-4147.88
1700150647.0988162,5067.748,4460.94,13953.72,5043.716,4929.564,-1669.8,3818.084,5079.764,-4220.48,4040.38,5911.872,-4438.28
1700150647.1103194,5136.84,4536.04,14079.56,5040.712,4929.564,-1669.8,3709.94,4974.624,-4385.04,4004.332,5875.824,-4486.68
