t_wall [s],X0 [uT],Y0 [uT],Z0 [uT],X1 [uT],Y1 [uT],Z1 [uT],X2 [uT],Y2 [uT],Z2 [uT],X3 [uT],Y3 [uT],Z3 [uT]
1700151402.7825854,3502.664,2481.304,-17036.8,7759.332,3764.012,-18687.239999999998,729.972,-2982.972,31106.68,1721.292,4536.04,-7535.88
1700151402.8044467,3283.372,2262.012,-17351.399999999998,7573.084,3583.772,-18958.28,516.688,-3190.248,30724.32,1796.392,4605.132,-7419.719999999999
1700151402.8056967,3247.324,2228.968,-17399.8,7609.132,3622.824,-18900.2,624.832,-3088.112,30922.76,1646.192,4457.936,-7642.36
1700151402.8164537,3427.564,2406.204,-17138.44,7717.276,3730.968,-18740.48,372.496,-3328.432,30472.64,1721.292,4530.032,-7535.88
1700151402.827839,3352.464,2337.112,-17240.079999999998,7684.232,3697.924,-18793.72,618.824,-3088.112,30922.76,1363.816,4172.556,-8077.96
1700151402.8388777,3178.232,2156.872,-17506.28,7756.328,3767.016,-18687.239999999998,726.968,-2982.972,31116.36,1577.1,4388.844,-7753.679999999999
1700151402.850178,3427.564,2406.204,-17143.28,7720.28,3730.968,-18740.48,582.776,-3121.156,30855.0,1577.1,4385.84,-7744.0
1700151402.8614607,3463.612,2439.248,-17094.88,7458.932,3475.628,-19103.48,690.92,-3016.016,31048.6,1790.384,4608.136,-7419.719999999999
1700151402.872702,3355.468,2334.108,-17249.76,7612.136,3622.824,-18905.04,477.636,-3226.296,30671.079999999998,1685.244,4493.984,-7584.28
1700151402.8838909,3427.564,2412.212,-17133.6,7576.088,3583.772,-18958.28,585.78,-3127.164,30850.16,1577.1,4385.84,-7748.84
1700151402.895203,3358.472,2334.108,-17235.239999999998,7726.288,3733.972,-18745.32,687.916,-3022.024,31048.6,1646.192,4457.936,-7642.36
1700151402.906532,3355.468,2334.108,-17230.399999999998,7425.888,3439.58,-19161.559999999998,621.828,-3091.116,30922.76,1574.096,4385.84,-7748.84
1700151402.9183874,3427.564,2406.204,-17138.44,7798.384,3800.06,-18638.84,444.592,-3259.34,30598.48,1793.388,4602.128,-7419.719999999999
1700151402.929325,3646.856,2622.492,-16819.0,7687.236,3694.92,-18793.72,726.968,-2985.976,31106.68,1547.06,4349.792,-7792.4
1700151402.9404202,3466.616,2442.252,-17085.2,7609.132,3622.824,-18905.04,582.776,-3121.156,30850.16,1577.1,4385.84,-7758.5199999999995
1700151402.9517076,3214.28,2195.924,-17457.88,7723.284,3730.968,-18745.32,690.92,-3019.02,31048.6,1580.104,4385.84,-7739.16
1700151402.962877,3355.468,2334.108,-17240.079999999998,7645.18,3658.872,-18846.96,687.916,-3016.016,31043.76,1574.096,4382.836,-7744.0
1700151402.9770737,3427.564,2406.204,-17138.44,7606.128,3622.824,-18900.2,684.912,-3019.02,31048.6,1613.148,4421.888,-7685.92
1700151402.985563,3211.276,2195.924,-17448.2,7684.232,3694.92,-18793.72,513.684,-3187.244,30724.32,1468.956,4277.696,-7908.5599999999995
1700151402.9968753,3355.468,2334.108,-17240.079999999998,7576.088,3583.772,-18948.6,651.868,-3055.068,30980.84,1652.2,4460.94,-7642.36
1700151403.0081134,3142.184,2120.824,-17549.84,7576.088,3583.772,-18948.6,799.064,-2913.88,31237.36,1613.148,4421.888,-7690.76
1700151403.0196154,3355.468,2334.108,-17235.239999999998,7681.228,3694.92,-18798.559999999998,618.824,-3085.108,30913.079999999998,1577.1,4379.832,-7744.0
1700151403.0308886,3499.66,2481.304,-17027.12,7573.084,3583.772,-18938.92,510.68,-3187.244,30714.64,1577.1,4385.84,-7744.0
1700151403.0420587,3394.52,2373.16,-17177.16,7687.236,3691.916,-18793.72,723.964,-2982.972,31116.36,1685.244,4490.98,-7579.44
1700151403.053373,3103.132,2084.776,-17598.239999999998,7720.28,3727.964,-18740.48,510.68,-3190.248,30724.32,1577.1,4385.84,-7744.0
1700151403.0647416,3142.184,2123.828,-17549.84,7609.132,3625.828,-18900.2,618.824,-3088.112,30927.6,1511.012,4313.744,-7860.16
