t_wall [s],X0 [uT],Y0 [uT],Z0 [uT],X1 [uT],Y1 [uT],Z1 [uT],X2 [uT],Y2 [uT],Z2 [uT],X3 [uT],Y3 [uT],Z3 [uT]
1702926145.3047197,-347.09999999999997,-329.7,-73.084,-327.59999999999997,-352.5,-773.9159999999999,-218.7,-326.7,-637.428,-268.2,-279.59999999999997,-663.564,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.3176403,-342.0,-328.2,-61.952,-327.0,-352.2,-780.692,-227.4,-329.09999999999997,-640.332,-274.2,-281.4,-671.792,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.3275292,-350.7,-330.0,-60.016,-327.0,-353.09999999999997,-790.372,-221.1,-327.3,-623.876,-269.09999999999997,-289.2,-667.92,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.3386962,-342.59999999999997,-326.09999999999997,-62.92,-330.0,-353.09999999999997,-785.048,-226.2,-328.8,-632.588,-265.2,-289.5,-666.468,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.3502505,-349.2,-329.7,-63.888,-325.5,-348.59999999999997,-787.468,-220.2,-329.7,-623.876,-267.9,-286.2,-661.144,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.3616183,-345.9,-328.2,-52.756,-322.2,-346.5,-794.244,-217.2,-324.9,-639.364,-262.5,-284.4,-668.888,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.3734396,-341.7,-331.8,-68.244,-329.09999999999997,-354.0,-780.208,-217.79999999999998,-322.8,-635.008,-262.8,-289.5,-661.6279999999999,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.3847232,-343.5,-330.9,-66.792,-322.8,-343.2,-782.6279999999999,-219.29999999999998,-333.0,-627.264,-262.2,-284.4,-655.336,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.3962078,-348.59999999999997,-325.8,-57.596,-331.5,-349.8,-786.9839999999999,-223.2,-328.5,-629.1999999999999,-261.59999999999997,-288.59999999999997,-665.5,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.407447,-350.4,-323.7,-66.30799999999999,-327.9,-350.09999999999997,-786.5,-224.1,-328.2,-628.716,-267.3,-287.7,-661.6279999999999,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.418801,-341.4,-327.3,-62.92,-326.09999999999997,-346.8,-774.4,-221.4,-333.59999999999997,-629.684,-268.5,-284.09999999999997,-669.856,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.6992369,-346.8,-331.5,-59.048,-327.9,-350.4,-780.208,-217.5,-325.5,-630.168,-268.5,-286.5,-675.18,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.700482,-343.8,-327.3,-65.34,-329.7,-349.2,-778.756,-220.5,-329.09999999999997,-635.008,-267.3,-281.7,-663.0799999999999,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.7015905,-348.59999999999997,-331.2,-60.983999999999995,-333.59999999999997,-350.4,-777.788,-218.4,-328.8,-630.168,-266.7,-283.5,-669.372,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.7026563,-345.59999999999997,-336.9,-56.144,-327.59999999999997,-347.7,-774.4,-216.6,-326.7,-635.492,-267.9,-283.8,-672.76,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.703621,-346.2,-327.0,-55.66,-325.8,-354.3,-779.24,-220.2,-326.4,-632.588,-259.5,-287.7,-666.468,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.7044964,-342.0,-330.0,-73.084,-326.7,-347.09999999999997,-785.5319999999999,-219.0,-329.4,-631.62,-265.5,-290.09999999999997,-666.468,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.7055497,-341.09999999999997,-323.09999999999997,-74.05199999999999,-330.0,-352.8,-785.5319999999999,-221.7,-325.5,-629.684,-270.0,-285.9,-658.7239999999999,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.706487,-342.0,-327.0,-65.34,-323.09999999999997,-349.5,-781.1759999999999,-222.9,-330.0,-639.848,-263.7,-286.5,-655.8199999999999,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.7073736,-344.7,-327.9,-61.467999999999996,-327.59999999999997,-354.0,-786.016,-221.1,-331.8,-628.716,-269.09999999999997,-281.4,-661.6279999999999,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.7082381,-344.4,-327.0,-57.596,-328.5,-353.09999999999997,-780.692,-216.6,-328.8,-642.268,-269.7,-290.7,-663.564,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.709148,-342.0,-328.5,-63.888,-324.59999999999997,-355.2,-790.372,-221.7,-331.2,-643.72,-266.4,-282.9,-656.788,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.7100165,-340.8,-327.9,-60.016,-328.2,-350.4,-778.2719999999999,-222.29999999999998,-329.09999999999997,-632.588,-266.7,-288.0,-660.66,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.7108958,-349.5,-328.5,-60.983999999999995,-324.9,-351.9,-785.048,-209.4,-331.5,-641.784,-267.3,-285.0,-662.596,0,0,0,0,0,0,0,0,0,0,0,0
1702926145.7118833,-349.8,-329.09999999999997,-56.144,-327.0,-350.4,-789.8879999999999,-221.1,-327.59999999999997,-642.268,-264.0,-291.0,-658.24,0,0,0,0,0,0,0,0,0,0,0,0
