t_wall [s],X0 [uT],Y0 [uT],Z0 [uT],X1 [uT],Y1 [uT],Z1 [uT],X2 [uT],Y2 [uT],Z2 [uT],X3 [uT],Y3 [uT],Z3 [uT]
1700151699.7022371,2919.888,2712.612,-18266.16,7293.712,3499.66,-19461.64,321.428,-3172.224,31479.36,1393.856,4626.16,-8813.64
1700151699.7244086,3061.076,2853.8,-18043.52,7365.808,3568.752,-19360.0,351.468,-3136.176,31532.6,1462.948,4701.26,-8707.16
1700151699.725677,2946.924,2751.664,-18198.399999999998,7110.468,3319.42,-19727.84,279.372,-3208.272,31406.76,1607.14,4842.448,-8484.52
1700151699.7357621,2985.976,2781.704,-18150.0,7215.608,3424.56,-19572.96,456.608,-3034.04,31731.04,1646.192,4878.496,-8436.119999999999
1700151699.7471719,2808.74,2604.468,-18411.36,7287.704,3499.66,-19461.64,315.42,-3172.224,31484.2,1502.0,4740.312,-8649.08
1700151699.758557,2772.692,2571.424,-18469.44,7287.704,3502.664,-19466.48,315.42,-3169.22,31474.52,1538.048,4773.356,-8595.84
1700151699.7698216,2772.692,2571.424,-18459.76,7359.8,3571.756,-19360.0,387.516,-3100.128,31605.2,1577.1,4806.4,-8537.76
1700151699.7813234,3025.028,2820.756,-18101.6,7362.804,3571.756,-19355.16,315.42,-3169.22,31484.2,1390.852,4623.156,-8808.8
1700151699.792555,2913.88,2709.608,-18261.32,7329.76,3538.712,-19413.239999999998,318.424,-3172.224,31474.52,1505.004,4734.304,-8649.08
1700151699.8038042,2844.788,2640.516,-18358.12,7179.56,3388.512,-19616.52,318.424,-3166.216,31479.36,1498.996,4734.304,-8644.24
1700151699.8149695,2802.732,2610.476,-18411.36,7365.808,3571.756,-19364.84,351.468,-3136.176,31537.44,1577.1,4806.4,-8537.76
1700151699.8262975,2664.5480000000002,2463.28,-18619.48,7552.056,3755.0,-19098.64,456.608,-3028.032,31731.04,1538.048,4773.356,-8595.84
1700151699.8375208,2772.692,2574.428,-18464.6,7218.612,3427.564,-19568.12,282.376,-3205.268,31406.76,1571.092,4806.4,-8537.76
1700151699.8488624,2985.976,2784.708,-18150.0,7293.712,3499.66,-19471.32,318.424,-3172.224,31474.52,1502.0,4734.304,-8653.92
1700151699.860134,2700.596,2499.328,-18566.239999999998,7437.904,3643.852,-19263.2,249.332,-3241.316,31343.84,1574.096,4806.4,-8532.92
1700151699.8714764,2772.692,2571.424,-18469.44,7215.608,3424.56,-19568.12,243.324,-3238.312,31348.68,1502.0,4734.304,-8649.08
1700151699.882651,2910.876,2715.616,-18256.48,7290.708,3499.66,-19466.48,279.372,-3205.268,31411.6,1574.096,4806.4,-8532.92
1700151699.8940167,2703.6,2496.324,-18571.079999999998,7293.712,3502.664,-19461.64,357.476,-3139.18,31532.6,1498.996,4734.304,-8653.92
1700151699.9052732,2769.688,2571.424,-18464.6,7621.148,3824.092,-19001.84,321.428,-3172.224,31474.52,1715.284,4950.592,-8310.28
1700151699.916503,2805.736,2607.472,-18411.36,7365.808,3574.76,-19364.84,246.328,-3241.316,31339.0,1219.624,4448.924,-9084.68
1700151699.930571,2772.692,2574.428,-18469.44,7293.712,3499.66,-19466.48,141.188,-3340.448,31145.399999999998,1324.764,4554.064,-8920.119999999999
1700151699.9395218,2988.98,2781.704,-18159.68,7287.704,3502.664,-19471.32,318.424,-3172.224,31474.52,1465.952,4698.256,-8702.32
1700151699.9507928,2877.832,2679.568,-18309.72,7146.516,3355.468,-19674.6,318.424,-3169.22,31479.36,1429.904,4659.204,-8760.4
1700151699.9621248,2913.88,2712.612,-18266.16,7290.708,3496.656,-19466.48,180.24,-3307.404,31213.16,1538.048,4770.352,-8595.84
1700151699.9734466,3061.076,2856.804,-18043.52,7035.368,3250.328,-19829.48,492.656,-2994.988,31793.96,1465.952,4701.26,-8702.32
1700151699.9848871,2766.684,2568.42,-18464.6,7215.608,3427.564,-19572.96,423.564,-3067.084,31668.12,1502.0,4734.304,-8644.24
1700151699.996488,2988.98,2784.708,-18154.84,7104.46,3319.42,-19723.0,174.232,-3310.408,31222.84,1432.908,4659.204,-8760.4
1700151700.007795,2700.596,2499.328,-18571.079999999998,7359.8,3574.76,-19364.84,315.42,-3169.22,31479.36,1538.048,4767.348,-8595.84
1700151700.01897,2985.976,2781.704,-18159.68,7326.756,3538.712,-19408.399999999998,321.428,-3169.22,31489.04,1538.048,4773.356,-8595.84
1700151700.03531,2841.784,2640.516,-18358.12,7215.608,3430.568,-19572.96,492.656,-2997.992,31793.96,1462.948,4701.26,-8702.32
1700151700.0414639,3061.076,2853.8,-18043.52,7329.76,3532.704,-19422.92,351.468,-3139.18,31537.44,1574.096,4806.4,-8542.6
1700151700.0530124,2916.884,2706.604,-18256.48,7549.052,3755.0,-19103.48,357.476,-3139.18,31537.44,1429.904,4659.204,-8765.24
1700151700.0644782,2778.7,2568.42,-18459.76,7215.608,3424.56,-19568.12,243.324,-3235.308,31348.68,1502.0,4734.304,-8649.08
1700151700.0758488,2841.784,2640.516,-18358.12,7146.516,3355.468,-19669.76,315.42,-3169.22,31479.36,1459.944,4701.26,-8702.32
1700151700.0871112,3058.072,2853.8,-18043.52,7254.66,3466.616,-19519.72,285.38,-3202.264,31406.76,1607.14,4842.448,-8484.52
1700151700.0983083,2772.692,2571.424,-18459.76,7359.8,3571.756,-19360.0,384.512,-3097.124,31605.2,1541.052,4770.352,-8595.84
1700151700.109839,2877.832,2679.568,-18304.88,7215.608,3430.568,-19568.12,357.476,-3133.172,31532.6,1502.0,4734.304,-8649.08
1700151700.1210938,2916.884,2712.612,-18256.48,7290.708,3499.66,-19456.8,561.748,-2928.9,31924.64,1571.092,4803.396,-8537.76
1700151700.1325195,3067.084,2856.804,-18043.52,7326.756,3535.708,-19413.239999999998,249.332,-3238.312,31343.84,1643.188,4875.492,-8431.28
1700151700.1439655,2736.644,2535.376,-18522.68,7329.76,3535.708,-19408.399999999998,246.328,-3238.312,31348.68,1502.0,4737.308,-8649.08
1700151700.1554892,2667.552,2457.272,-18619.48,7290.708,3499.66,-19466.48,321.428,-3166.216,31469.68,1571.092,4803.396,-8537.76
1700151700.16686,3058.072,2853.8,-18053.2,7326.756,3535.708,-19418.079999999998,384.512,-3103.132,31595.52,1432.908,4665.212,-8760.4
1700151700.178044,2769.688,2571.424,-18464.6,7290.708,3502.664,-19456.8,243.324,-3241.316,31343.84,1324.764,4551.06,-8920.119999999999
1700151700.1894317,2808.74,2604.468,-18406.52,7326.756,3532.704,-19418.079999999998,354.472,-3145.188,31537.44,1502.0,4734.304,-8653.92
1700151700.2008462,3094.12,2892.852,-17995.12,7329.76,3538.712,-19413.239999999998,174.232,-3310.408,31218.0,1502.0,4731.3,-8653.92
1700151700.2123086,2913.88,2712.612,-18251.64,7326.756,3538.712,-19413.239999999998,243.324,-3238.312,31348.68,1429.904,4656.2,-8755.56
1700151700.2236347,3025.028,2820.756,-18101.6,7140.508,3358.472,-19674.6,318.424,-3172.224,31474.52,1432.908,4659.204,-8760.4
1700151700.2348871,2988.98,2784.708,-18145.16,7362.804,3571.756,-19355.16,318.424,-3172.224,31474.52,1538.048,4764.344,-8595.84
1700151700.246292,2847.792,2640.516,-18362.96,7218.612,3427.564,-19568.12,243.324,-3235.308,31343.84,1498.996,4737.308,-8649.08
1700151700.257601,2844.788,2640.516,-18358.12,7215.608,3427.564,-19568.12,207.276,-3271.356,31280.92,1462.948,4698.256,-8697.48
1700151700.2689567,2667.552,2460.276,-18614.64,7362.804,3571.756,-19360.0,240.32,-3238.312,31343.84,1432.908,4665.212,-8760.4
1700151700.2805653,2808.74,2610.476,-18401.68,7365.808,3574.76,-19364.84,423.564,-3067.084,31668.12,1432.908,4656.2,-8755.56
1700151700.291932,2916.884,2709.608,-18251.64,7329.76,3535.708,-19408.399999999998,318.424,-3172.224,31479.36,1429.904,4659.204,-8765.24
1700151700.3032355,2880.836,2679.568,-18300.04,7519.012,3712.944,-19156.72,315.42,-3166.216,31474.52,1465.952,4695.252,-8697.48
1700151700.3144407,2913.88,2709.608,-18251.64,7329.76,3529.7,-19418.079999999998,138.184,-3346.456,31150.239999999998,1429.904,4659.204,-8770.08
1700151700.3258862,3133.172,2928.9,-17937.04,7254.66,3463.612,-19514.88,318.424,-3172.224,31479.36,1285.712,4515.012,-8973.36
1700151700.337285,2670.556,2460.276,-18609.8,7251.656,3460.608,-19514.88,246.328,-3238.312,31343.84,1577.1,4806.4,-8532.92
1700151700.3484464,2985.976,2781.704,-18145.16,7179.56,3391.516,-19621.36,174.232,-3307.404,31227.68,1538.048,4770.352,-8591.0
1700151700.3599713,2841.784,2637.512,-18358.12,7179.56,3391.516,-19626.2,423.564,-3070.088,31668.12,1468.956,4701.26,-8692.64
1700151700.3714879,2844.788,2646.524,-18358.12,7290.708,3499.66,-19466.48,243.324,-3241.316,31348.68,1429.904,4659.204,-8755.56
1700151700.382884,2880.836,2679.568,-18304.88,7104.46,3322.424,-19727.84,240.32,-3241.316,31339.0,1465.952,4698.256,-8697.48
1700151700.3941236,2739.648,2532.372,-18517.84,7506.996,3715.948,-19147.04,351.468,-3136.176,31537.44,1468.956,4695.252,-8697.48
1700151700.4055586,2988.98,2781.704,-18150.0,7290.708,3499.66,-19471.32,243.324,-3241.316,31348.68,1327.768,4548.056,-8915.279999999999
1700151700.416854,2916.884,2709.608,-18256.48,7251.656,3463.612,-19514.88,387.516,-3100.128,31605.2,1288.716,4515.012,-8968.52
1700151700.4282918,2772.692,2571.424,-18464.6,7510.0,3715.948,-19156.72,318.424,-3172.224,31479.36,1541.052,4773.356,-8591.0
1700151700.4396844,3058.072,2856.804,-18043.52,7290.708,3499.66,-19461.64,459.612,-3034.04,31726.2,1502.0,4734.304,-8644.24
1700151700.4510152,2844.788,2643.52,-18358.12,7146.516,3355.468,-19674.6,420.56,-3070.088,31677.8,1321.76,4557.068,-8920.119999999999
1700151700.4625232,2772.692,2571.424,-18459.76,7251.656,3463.612,-19510.04,423.564,-3067.084,31668.12,1288.716,4512.008,-8978.199999999999
1700151700.4738376,2952.932,2748.66,-18198.399999999998,7401.856,3607.804,-19316.44,456.608,-3034.04,31735.879999999997,1432.908,4665.212,-8760.4
1700151700.4852438,2841.784,2643.52,-18353.28,7218.612,3427.564,-19577.8,417.556,-3070.088,31677.8,1640.184,4875.492,-8426.44
1700151700.496566,3064.08,2853.8,-18038.68,7215.608,3424.56,-19572.96,102.136,-3379.5,31087.32,1538.048,4770.352,-8591.0
1700151700.507961,2844.788,2640.516,-18358.12,7068.412,3280.368,-19781.079999999998,351.468,-3133.172,31537.44,1574.096,4806.4,-8528.08
1700151700.519357,2988.98,2787.712,-18145.16,7260.668,3463.612,-19519.72,354.472,-3139.18,31542.28,1498.996,4734.304,-8644.24
1700151700.530608,3058.072,2856.804,-18038.68,7251.656,3463.612,-19524.559999999998,354.472,-3139.18,31537.44,1294.724,4515.012,-8973.36
1700151700.5419445,2739.648,2532.372,-18517.84,7365.808,3571.756,-19360.0,387.516,-3103.132,31595.52,1432.908,4656.2,-8760.4
1700151700.5534816,2670.556,2460.276,-18619.48,7260.668,3466.616,-19519.72,174.232,-3310.408,31218.0,1502.0,4734.304,-8644.24
1700151700.5650074,2916.884,2712.612,-18246.8,7251.656,3463.612,-19514.88,243.324,-3238.312,31343.84,1396.86,4623.156,-8808.8
1700151700.5765667,2700.596,2499.328,-18566.239999999998,7218.612,3430.568,-19563.28,321.428,-3166.216,31469.68,1541.052,4770.352,-8595.84
1700151700.5880072,2769.688,2568.42,-18464.6,7290.708,3502.664,-19471.32,492.656,-2997.992,31798.8,1360.812,4587.108,-8857.199999999999
1700151700.5994825,2880.836,2673.56,-18300.04,7251.656,3466.616,-19519.72,561.748,-2928.9,31919.8,1541.052,4770.352,-8591.0
1700151700.6108437,2700.596,2499.328,-18561.399999999998,7254.66,3469.62,-19519.72,528.704,-2964.948,31856.879999999997,1541.052,4767.348,-8591.0
1700151700.6220884,3097.124,2889.848,-17990.28,7362.804,3571.756,-19364.84,384.512,-3100.128,31595.52,1465.952,4701.26,-8692.64
1700151700.633483,2844.788,2643.52,-18348.44,7329.76,3535.708,-19413.239999999998,246.328,-3235.308,31339.0,1613.148,4845.452,-8474.84
1700151700.644938,2664.5480000000002,2460.276,-18619.48,7215.608,3427.564,-19572.96,354.472,-3136.176,31537.44,1502.0,4734.304,-8649.08
1700151700.65629,2916.884,2712.612,-18256.48,7362.804,3571.756,-19360.0,318.424,-3169.22,31474.52,1502.0,4731.3,-8644.24
1700151700.667558,2985.976,2781.704,-18145.16,7287.704,3499.66,-19466.48,174.232,-3307.404,31218.0,1577.1,4809.404,-8532.92
1700151700.6789322,2841.784,2643.52,-18348.44,7215.608,3430.568,-19572.96,312.416,-3172.224,31474.52,1360.812,4590.112,-8862.039999999999
1700151700.690238,2628.5,2427.232,-18672.72,7215.608,3430.568,-19568.12,351.468,-3139.18,31532.6,1502.0,4737.308,-8644.24
1700151700.701645,2988.98,2787.712,-18140.32,7437.904,3643.852,-19258.36,387.516,-3100.128,31595.52,1502.0,4734.304,-8644.24
