t_wall [s],X0 [uT],Y0 [uT],Z0 [uT],X1 [uT],Y1 [uT],Z1 [uT],X2 [uT],Y2 [uT],Z2 [uT],X3 [uT],Y3 [uT],Z3 [uT]
1702926801.5014577,-310.8,-335.09999999999997,40.172,-338.4,-334.2,-912.3399999999999,-241.5,-294.59999999999997,-767.624,-327.59999999999997,-235.79999999999998,-773.9159999999999,0,0,0,0,0,0,0,0,0,0,0,0
1702926801.5215917,-311.4,-327.3,39.688,-347.09999999999997,-328.8,-915.244,-238.2,-294.3,-777.304,-330.59999999999997,-241.5,-783.596,0,0,0,0,0,0,0,0,0,0,0,0
1702926801.5241334,-309.3,-331.2,34.364,-340.2,-327.59999999999997,-902.66,-237.0,-297.3,-766.656,-319.2,-240.89999999999998,-780.692,0,0,0,0,0,0,0,0,0,0,0,0
1702926801.5351825,-310.8,-333.3,34.364,-335.7,-327.9,-905.0799999999999,-241.5,-288.59999999999997,-772.4639999999999,-332.09999999999997,-233.7,-780.208,0,0,0,0,0,0,0,0,0,0,0,0
1702926801.5465863,-311.4,-335.7,30.491999999999997,-339.3,-321.59999999999997,-915.728,-239.7,-295.5,-767.624,-327.9,-238.2,-777.788,0,0,0,0,0,0,0,0,0,0,0,0
1702926801.5580897,-314.09999999999997,-333.9,29.524,-343.8,-327.3,-909.92,-243.6,-298.8,-779.24,-327.9,-233.39999999999998,-781.1759999999999,0,0,0,0,0,0,0,0,0,0,0,0
1702926801.5769153,-304.5,-330.3,44.044,-335.09999999999997,-324.3,-908.468,-239.1,-292.2,-775.852,-323.4,-240.29999999999998,-791.34,0,0,0,0,0,0,0,0,0,0,0,0
1702926801.5806553,-309.9,-332.09999999999997,35.332,-333.59999999999997,-323.09999999999997,-899.2719999999999,-238.2,-295.2,-768.592,-320.7,-236.1,-778.2719999999999,0,0,0,0,0,0,0,0,0,0,0,0
1702926801.591985,-313.5,-336.9,39.204,-342.59999999999997,-329.7,-919.6,-241.79999999999998,-294.59999999999997,-779.7239999999999,-323.7,-237.0,-790.372,0,0,0,0,0,0,0,0,0,0,0,0
1702926801.6032732,-306.0,-336.0,30.008,-338.7,-325.8,-910.404,-246.89999999999998,-300.3,-772.948,-324.9,-238.2,-780.692,0,0,0,0,0,0,0,0,0,0,0,0
