t_wall [s],X0 [uT],Y0 [uT],Z0 [uT],X1 [uT],Y1 [uT],Z1 [uT],X2 [uT],Y2 [uT],Z2 [uT],X3 [uT],Y3 [uT],Z3 [uT]
1700148763.5884185,2982.972,2213.948,-726.0,2298.06,3319.42,11340.119999999999,3235.308,4094.452,-2628.12,3658.872,1604.136,10362.44
1700148763.657365,3268.352,2502.332,-285.56,2225.964,3247.324,11223.96,3667.884,4533.036,-1950.52,3800.06,1751.332,10604.44
1700148763.6593752,3019.02,2249.996,-677.6,2123.828,3139.18,11035.199999999999,3445.588,4316.748,-2289.3199999999997,3619.82,1568.088,10304.36
1700148763.661129,3049.06,2280.036,-619.52,2048.728,3064.08,10919.039999999999,3337.444,4208.604,-2463.56,3694.92,1643.188,10425.36
1700148763.6637235,3019.02,2249.996,-682.4399999999999,2120.824,3139.18,11035.199999999999,3556.736,4427.896,-2124.7599999999998,3764.012,1712.28,10541.52
1700148763.6660578,2910.876,2138.848,-842.16,2298.06,3316.416,11335.279999999999,3445.588,4313.744,-2294.16,3616.816,1568.088,10304.36
1700148763.667971,3022.024,2246.992,-677.6,1976.632,2997.992,10798.039999999999,3517.684,4388.844,-2178.0,3767.016,1712.28,10546.36
1700148763.6705456,3019.02,2249.996,-677.6,2156.872,3172.224,11098.119999999999,3448.592,4313.744,-2289.3199999999997,3761.008,1709.276,10546.36
1700148763.6787093,3016.016,2249.996,-677.6,2117.82,3136.176,11040.039999999999,3520.688,4388.844,-2173.16,3761.008,1712.28,10546.36
1700148763.6901343,2946.924,2174.896,-788.92,2192.92,3208.272,11161.039999999999,3445.588,4313.744,-2294.16,3836.108,1787.38,10667.36
1700148763.7014024,3127.164,2355.136,-503.36,2156.872,3175.228,11093.279999999999,3481.636,4352.796,-2236.08,3481.636,1423.896,10072.039999999999
1700148763.7127588,3304.4,2532.372,-222.64,2225.964,3247.324,11219.119999999999,3556.736,4424.892,-2124.7599999999998,3547.724,1498.996,10188.199999999999
1700148763.7241197,3055.068,2289.0480000000002,-624.36,2189.916,3211.276,11165.88,3337.444,4205.6,-2458.72,3616.816,1568.088,10309.199999999999
1700148763.735506,3232.304,2460.276,-338.8,2192.92,3211.276,11165.88,3484.64,4352.796,-2236.08,3619.82,1568.088,10309.199999999999
1700148763.7468472,3157.204,2391.184,-450.12,2225.964,3247.324,11219.119999999999,3481.636,4349.792,-2236.08,3547.724,1498.996,10188.199999999999
1700148763.758157,3016.016,2246.992,-677.6,2225.964,3244.32,11219.119999999999,3304.4,4172.556,-2516.7999999999997,3761.008,1712.28,10546.36
1700148763.7695374,3091.116,2319.088,-566.28,2222.96,3244.32,11219.119999999999,3304.4,4169.552,-2516.7999999999997,3833.104,1784.376,10662.52
1700148763.780915,3157.204,2388.18,-454.96,2051.732,3067.084,10919.039999999999,3163.212,4025.36,-2739.44,3727.964,1676.232,10488.279999999999
1700148763.7923841,3019.02,2249.996,-677.6,2228.968,3244.32,11214.279999999999,3268.352,4136.508,-2574.88,3764.012,1712.28,10546.36
1700148763.8036222,3019.02,2246.992,-677.6,2009.676,3028.032,10860.96,3445.588,4316.748,-2299.0,3908.204,1856.472,10783.52
1700148763.8196096,3085.108,2319.088,-561.4399999999999,2048.728,3070.088,10919.039999999999,3307.404,4172.556,-2511.96,3619.82,1568.088,10314.039999999999
1700148763.8259158,3019.02,2249.996,-677.6,2222.96,3247.324,11219.119999999999,3373.492,4241.648,-2405.48,3691.916,1643.188,10425.36
1700148763.837215,3016.016,2246.992,-677.6,2120.824,3136.176,11044.88,3265.348,4133.504,-2570.04,3767.016,1715.284,10546.36
1700148763.848386,2910.876,2141.852,-851.8399999999999,2153.868,3175.228,11102.96,3556.736,4427.896,-2119.92,3764.012,1712.28,10541.52
1700148763.859702,3016.016,2249.996,-677.6,2156.872,3175.228,11102.96,3268.352,4133.504,-2570.04,3691.916,1640.184,10425.36
1700148763.8738477,3199.26,2427.232,-387.2,2048.728,3070.088,10919.039999999999,3193.252,4061.408,-2691.04,3694.92,1640.184,10425.36
1700148763.882281,2943.92,2180.904,-788.92,2301.064,3319.42,11335.279999999999,3268.352,4136.508,-2574.88,3547.724,1498.996,10188.199999999999
