t_wall [s],X0 [uT],Y0 [uT],Z0 [uT],X1 [uT],Y1 [uT],Z1 [uT],X2 [uT],Y2 [uT],Z2 [uT],X3 [uT],Y3 [uT],Z3 [uT]
1700148712.3011034,2979.968,2213.948,-735.68,2156.872,3175.228,11098.119999999999,3484.64,4352.796,-2231.24,3658.872,1604.136,10372.119999999999
1700148712.325695,2874.828,2099.796,-905.0799999999999,2051.732,3064.08,10919.039999999999,3307.404,4169.552,-2516.7999999999997,3833.104,1781.372,10662.52
1700148712.3272262,3049.06,2283.04,-624.36,2225.964,3247.324,11219.119999999999,3340.448,4202.5960000000005,-2463.56,3764.012,1712.28,10541.52
1700148712.3351753,3022.024,2253.0,-677.6,2051.732,3064.08,10919.039999999999,3700.928,4569.084,-1902.12,3730.968,1673.228,10488.279999999999
1700148712.3465488,2946.924,2177.9,-784.0799999999999,2228.968,3247.324,11223.96,3412.544,4280.7,-2352.24,3730.968,1676.232,10488.279999999999
1700148712.3579495,3055.068,2286.044,-624.36,2051.732,3067.084,10919.039999999999,3484.64,4349.792,-2236.08,3764.012,1712.28,10551.199999999999
1700148712.3692849,2979.968,2210.944,-740.52,2084.776,3103.132,10977.119999999999,3412.544,4280.7,-2347.4,3764.012,1709.276,10551.199999999999
1700148712.3937488,3088.112,2319.088,-566.28,2117.82,3133.172,11040.039999999999,3232.304,4094.452,-2632.96,3691.916,1640.184,10425.36
1700148712.3951247,2943.92,2177.9,-788.92,1979.636,2991.984,10802.88,3343.452,4205.6,-2463.56,3622.824,1565.084,10314.039999999999
1700148712.403184,2976.964,2207.94,-740.52,2153.868,3175.228,11098.119999999999,3592.784,4460.94,-2071.52,3727.964,1673.228,10493.119999999999
1700148712.4145484,3091.116,2322.092,-561.4399999999999,2087.78,3100.128,10986.8,3409.54,4280.7,-2347.4,3658.872,1604.136,10367.279999999999
1700148712.4258447,2982.972,2210.944,-740.52,2120.824,3139.18,11044.88,3265.348,4130.5,-2574.88,3691.916,1634.176,10425.36
1700148712.4371405,3019.02,2249.996,-682.4399999999999,2084.776,3100.128,10986.8,3412.544,4280.7,-2342.56,3764.012,1712.28,10546.36
