t_wall [s],X0 [uT],Y0 [uT],Z0 [uT],X1 [uT],Y1 [uT],Z1 [uT],X2 [uT],Y2 [uT],Z2 [uT],X3 [uT],Y3 [uT],Z3 [uT]
1700150432.8701646,3782.036,3025.028,183.92,2628.5,3806.068,12133.88,4524.024,5109.804,-1030.92,4340.78,2370.156,11959.64
1700150432.892177,3709.94,2952.932,58.08,2805.736,3986.308,12429.119999999999,4490.98,5070.752,-1079.32,4124.492,2156.872,11606.32
1700150432.8935122,3454.6,2700.596,-324.28,2910.876,4094.452,12608.199999999999,4163.544,4743.316,-1602.04,4130.5,2159.876,11606.32
1700150432.903909,3496.656,2742.652,-275.88,2664.5480000000002,3839.112,12187.119999999999,4235.64,4818.416,-1485.8799999999999,4268.684,2301.064,11838.64
1700150432.91538,3779.032,3028.032,183.92,2703.6,3878.164,12240.359999999999,4307.736,4887.508,-1369.72,3947.256,1979.636,11306.24
1700150432.9267085,3601.796,2844.788,-101.64,2733.64,3911.208,12312.96,4451.928,5031.7,-1137.3999999999999,4232.636,2262.012,11780.56
1700150432.9380915,3785.04,3028.032,179.07999999999998,2697.592,3881.168,12245.199999999999,4521.02,5100.792,-1030.92,4091.448,2123.828,11548.24
1700150432.94927,3706.936,2952.932,62.92,2697.592,3875.16,12245.199999999999,4379.832,4959.604,-1253.56,3947.256,1976.632,11306.24
1700150432.9607823,3782.036,3028.032,183.92,2661.544,3842.116,12187.119999999999,4238.644,4815.412,-1485.8799999999999,4163.544,2189.916,11664.4
1700150432.9719853,3926.228,3169.22,411.4,2841.784,4022.356,12482.359999999999,4415.88,4995.652,-1205.1599999999999,4199.592,2228.968,11722.48
1700150432.9831836,3562.744,2811.744,-159.72,2625.496,3806.068,12124.199999999999,4307.736,4884.504,-1374.56,4127.496,2156.872,11601.48
1700150432.994479,3706.936,2952.932,62.92,2769.688,3953.264,12366.199999999999,4599.124,5175.892,-914.76,4196.588,2228.968,11722.48
1700150433.0057287,3995.32,3241.316,517.88,2553.4,3736.976,12003.199999999999,4454.932,5031.7,-1147.08,4199.592,2228.968,11727.32
1700150433.0171835,3818.084,3061.076,242.0,2874.828,4055.4,12540.44,4527.028,5106.8,-1035.76,4199.592,2231.972,11717.64
1700150433.028562,3739.98,2991.984,121.0,2694.588,3875.16,12240.359999999999,4415.88,4998.656,-1200.32,4127.496,2159.876,11606.32
1700150433.0591595,3745.988,2988.98,121.0,2481.304,3664.88,11882.199999999999,4451.928,5037.708,-1137.3999999999999,4271.688,2307.072,11838.64
1700150433.0604792,3493.652,2742.652,-275.88,2736.644,3908.204,12303.279999999999,4563.076,5142.848,-972.8399999999999,4373.824,2409.208,12012.88
1700150433.0624237,3742.984,2988.98,121.0,2733.64,3911.208,12308.119999999999,4415.88,4995.652,-1200.32,4049.392,2087.78,11480.48
1700150433.073563,3998.324,3235.308,522.72,2805.736,3986.308,12424.279999999999,4235.64,4815.412,-1481.04,4127.496,2156.872,11606.32
1700150433.084905,3673.892,2916.884,14.52,2910.876,4094.452,12603.359999999999,4307.736,4887.508,-1369.72,4166.548,2192.92,11664.4
1700150433.0960875,3706.936,2952.932,67.75999999999999,2556.404,3733.972,12008.039999999999,4268.684,4851.46,-1427.8,4055.4,2084.776,11485.32
1700150433.1072617,3601.796,2844.788,-101.64,2730.636,3917.216,12308.119999999999,4527.028,5103.796,-1030.92,4271.688,2301.064,11848.32
1700150433.1187065,3854.132,3097.124,295.24,2697.592,3875.16,12245.199999999999,4307.736,4884.504,-1374.56,4160.54,2189.916,11659.56
1700150433.1299543,3854.132,3094.12,290.4,2697.592,3875.16,12240.359999999999,4304.732,4884.504,-1369.72,4160.54,2192.92,11664.4
1700150433.1411042,3601.796,2841.784,-101.64,2733.64,3914.212,12308.119999999999,4527.028,5106.8,-1030.92,4232.636,2262.012,11785.4
1700150433.1523497,3776.028,3028.032,179.07999999999998,2625.496,3809.072,12133.88,4271.688,4851.46,-1422.96,4124.492,2156.872,11606.32
1700150433.1636589,3998.324,3238.312,513.04,2661.544,3842.116,12187.119999999999,4274.692,4848.456,-1427.8,4157.536,2195.924,11654.72
1700150433.1748505,3637.844,2880.836,-48.4,2772.692,3953.264,12361.359999999999,4527.028,5106.8,-1035.76,4340.78,2370.156,11964.48
1700150433.1863132,3565.748,2805.736,-154.88,2589.448,3770.02,12066.119999999999,4527.028,5109.804,-1030.92,4379.832,2406.204,12022.56
1700150433.1974626,3923.224,3166.216,411.4,2805.736,3983.304,12424.279999999999,4415.88,4995.652,-1205.1599999999999,4343.784,2370.156,11959.64
1700150433.208862,3598.792,2844.788,-96.8,2808.74,3983.304,12424.279999999999,4530.032,5109.804,-1030.92,4268.684,2304.068,11843.48
1700150433.220233,3887.176,3130.168,353.32,2694.588,3878.164,12250.039999999999,4271.688,4848.456,-1422.96,4265.68,2301.064,11843.48
1700150433.2316618,3706.936,2955.936,67.75999999999999,2841.784,4022.356,12477.52,4307.736,4887.508,-1374.56,4127.496,2159.876,11601.48
1700150433.2428534,3637.844,2877.832,-43.56,2664.5480000000002,3842.116,12182.279999999999,4346.788,4926.56,-1311.6399999999999,4199.592,2225.964,11717.64
1700150433.2542186,3854.132,3094.12,290.4,2877.832,4058.404,12540.44,4668.216,5253.996,-803.4399999999999,4127.496,2156.872,11601.48
1700150433.2684324,3782.036,3025.028,179.07999999999998,2553.4,3730.968,12003.199999999999,4379.832,4959.604,-1258.3999999999999,4160.54,2192.92,11664.4
1700150433.2769299,3742.984,2988.98,121.0,2694.588,3878.164,12245.199999999999,4379.832,4962.608,-1253.56,4235.64,2265.016,11780.56
1700150433.288227,3709.94,2955.936,62.92,2694.588,3881.168,12240.359999999999,4379.832,4962.608,-1253.56,4016.348,2048.728,11422.4
1700150433.2995408,3709.94,2958.94,62.92,2556.404,3733.972,12008.039999999999,4343.784,4923.556,-1321.32,4052.396,2087.78,11485.32
1700150433.311054,3890.18,3130.168,348.48,2628.5,3806.068,12129.039999999999,4343.784,4920.552,-1311.6399999999999,4127.496,2153.868,11606.32
1700150433.3239505,3815.08,3058.072,232.32,2520.356,3694.92,11949.96,4310.74,4884.504,-1374.56,4019.352,2048.728,11427.24
