t_wall [s],X0 [uT],Y0 [uT],Z0 [uT],X1 [uT],Y1 [uT],Z1 [uT],X2 [uT],Y2 [uT],Z2 [uT],X3 [uT],Y3 [uT],Z3 [uT]
1700148877.3632479,2949.928,2177.9,-788.92,2442.252,3463.612,11572.44,3517.684,4388.844,-2173.16,3836.108,1784.376,10662.52
1700148877.3864977,3304.4,2532.372,-222.64,2225.964,3241.316,11214.279999999999,3559.74,4424.892,-2115.08,3872.156,1823.428,10720.6
1700148877.3877742,2874.828,2102.8,-905.0799999999999,2189.916,3205.268,11161.039999999999,3196.256,4061.408,-2676.52,3938.244,1892.52,10836.76
1700148877.3971617,3091.116,2322.092,-561.4399999999999,2445.256,3460.608,11572.44,3553.732,4421.888,-2119.92,3688.912,1643.188,10420.52
1700148877.4084873,3016.016,2246.992,-682.4399999999999,2087.78,3106.136,10981.96,3631.836,4496.988,-2003.76,3764.012,1712.28,10541.52
1700148877.4199114,2946.924,2177.9,-793.76,2084.776,3100.128,10972.279999999999,3373.492,4241.648,-2400.64,3724.96,1676.232,10483.44
1700148877.4313486,2808.74,2036.712,-1021.24,2225.964,3244.32,11214.279999999999,3520.688,4382.836,-2173.16,3730.968,1673.228,10483.44
1700148877.4427516,2871.824,2105.804,-909.92,2153.868,3175.228,11088.44,3631.836,4493.984,-2008.6,3869.152,1820.424,10725.44
1700148877.4540699,3088.112,2313.08,-561.4399999999999,2301.064,3316.416,11340.119999999999,3484.64,4352.796,-2231.24,3902.196,1856.472,10778.68
1700148877.4652033,2871.824,2105.804,-909.92,2120.824,3136.176,11035.199999999999,3706.936,4569.084,-1897.28,3688.912,1640.184,10420.52
1700148877.476463,2943.92,2177.9,-798.6,2087.78,3100.128,10977.119999999999,3625.828,4493.984,-2003.76,3872.156,1817.42,10715.76
1700148877.4878802,3268.352,2499.328,-280.71999999999997,2192.92,3211.276,11156.199999999999,3481.636,4349.792,-2236.08,3619.82,1568.088,10304.36
1700148877.5101652,2943.92,2177.9,-793.76,2117.82,3136.176,11040.039999999999,3415.5480000000002,4277.696,-2337.72,3908.204,1856.472,10783.52
1700148877.5117898,3019.02,2249.996,-682.4399999999999,2192.92,3211.276,11156.199999999999,3412.544,4277.696,-2342.56,3691.916,1640.184,10430.199999999999
