t_wall [s],X0 [uT],Y0 [uT],Z0 [uT],X1 [uT],Y1 [uT],Z1 [uT],X2 [uT],Y2 [uT],Z2 [uT],X3 [uT],Y3 [uT],Z3 [uT]
1700151115.3344383,4671.22,4205.6,13726.24,5311.072,5031.7,-2216.72,3881.168,5166.88,-5265.92,4007.336,5812.74,-4912.599999999999
1700151115.3566303,5034.704,4563.076,14326.4,5302.06,5028.696,-2216.72,3959.272,5241.98,-5154.599999999999,4115.48,5926.892,-4743.2
1700151115.357825,5028.696,4566.08,14326.4,5347.12,5064.744,-2158.64,4136.508,5425.224,-4878.72,4079.432,5890.844,-4801.28
1700151115.3685482,4959.604,4490.98,14200.56,5157.868,4884.504,-2439.36,3920.22,5202.928,-5212.68,4079.432,5890.844,-4796.44
1700151115.3799574,4959.604,4493.984,14215.08,5380.164,5103.796,-2110.24,3956.268,5241.98,-5159.44,4154.532,5965.944,-4689.96
1700151115.391349,5178.896,4710.272,14573.24,5563.408,5284.036,-1824.6799999999998,3995.32,5281.032,-5106.2,4193.584,5998.988,-4636.72
1700151115.4026806,5106.8,4635.172,14447.4,5524.356,5250.992,-1882.76,3881.168,5169.884,-5270.76,4220.62,6038.04,-4583.48
1700151115.4140332,4743.316,4280.7,13852.08,5157.868,4887.508,-2444.2,3779.032,5058.736,-5440.16,4151.528,5962.94,-4685.12
1700151115.425354,5100.792,4638.176,14447.4,5341.112,5064.744,-2158.64,3884.172,5169.884,-5270.76,4043.384,5851.792,-4854.5199999999995
1700151115.4367235,4959.604,4493.984,14205.4,5377.16,5106.8,-2105.4,3812.076,5094.784,-5382.08,4154.532,5962.94,-4689.96
1700151115.448194,4815.412,4352.796,13968.24,5229.964,4956.6,-2328.04,3887.176,5163.876,-5265.92,4118.484,5926.892,-4738.36
1700151115.459549,4920.552,4457.936,14152.16,5377.16,5103.796,-2100.56,4133.504,5425.224,-4878.72,4079.432,5887.84,-4801.28
1700151115.470829,4962.608,4490.98,14215.08,5269.016,4992.648,-2274.7999999999997,3881.168,5166.88,-5270.76,4115.48,5926.892,-4743.2
1700151115.4822114,4998.656,4530.032,14268.32,5377.16,5106.8,-2110.24,3953.264,5238.976,-5154.599999999999,4295.72,6110.136,-4467.32
1700151115.493513,4959.604,4493.984,14219.92,5413.208,5139.844,-2052.16,4097.456,5386.172,-4927.12,4079.432,5890.844,-4801.28
1700151115.5049171,4815.412,4349.792,13973.08,5344.116,5064.744,-2158.64,4136.508,5419.216,-4873.88,4409.872,6221.284,-4297.92
1700151115.5162756,4746.32,4274.692,13847.24,5305.064,5031.7,-2216.72,3956.268,5238.976,-5159.44,4151.528,5965.944,-4685.12
1700151115.527723,5025.692,4566.08,14326.4,5232.968,4959.604,-2332.88,3920.22,5205.932,-5212.68,4043.384,5851.792,-4854.5199999999995
1700151115.5389516,4848.456,4385.84,14031.16,5413.208,5142.848,-2042.48,3770.02,5058.736,-5435.32,4184.572,5998.988,-4631.88
1700151115.5502768,4920.552,4460.94,14152.16,5302.06,5031.7,-2221.56,3956.268,5241.98,-5149.76,3974.292,5779.696,-4965.84
1700151115.5616398,5106.8,4635.172,14447.4,5452.26,5175.892,-1994.08,3812.076,5094.784,-5386.92,4046.388,5851.792,-4849.68
1700151115.573034,5070.752,4605.132,14394.16,5524.356,5253.996,-1877.9199999999998,3917.216,5205.932,-5217.5199999999995,4118.484,5929.896,-4733.5199999999995
1700151115.5841334,4959.604,4493.984,14215.08,5229.964,4956.6,-2328.04,3881.168,5166.88,-5265.92,4151.528,5965.944,-4689.96
1700151115.5955436,4851.46,4385.84,14026.32,5413.208,5139.844,-2047.32,3989.312,5281.032,-5101.36,4079.432,5890.844,-4796.44
1700151115.6069067,4887.508,4424.892,14089.24,5557.4,5284.036,-1834.36,4061.408,5350.124,-4990.04,4043.384,5848.788,-4859.36
1700151115.618203,5142.848,4674.224,14505.48,5302.06,5028.696,-2221.56,3881.168,5166.88,-5270.76,4115.48,5926.892,-4748.04
1700151115.629423,4815.412,4349.792,13968.24,5302.06,5028.696,-2216.72,3917.216,5202.928,-5212.68,4079.432,5890.844,-4801.28
1700151115.6407242,4962.608,4493.984,14205.4,5452.26,5172.888,-1989.24,3812.076,5097.788,-5382.08,4010.34,5815.744,-4907.76
1700151115.6542344,4818.416,4349.792,13968.24,5305.064,5031.7,-2216.72,3920.22,5202.928,-5207.84,4154.532,5962.94,-4685.12
1700151115.6634235,5034.704,4566.08,14326.4,5308.068,5031.7,-2211.88,3842.116,5133.836,-5324.0,3971.288,5776.692,-4965.84
1700151115.6748655,4815.412,4349.792,13963.4,5377.16,5106.8,-2105.4,3953.264,5238.976,-5154.599999999999,4010.34,5815.744,-4907.76
1700151115.6861598,4962.608,4493.984,14215.08,5196.92,4923.556,-2386.12,3953.264,5238.976,-5154.599999999999,4115.48,5926.892,-4738.36
1700151115.6974804,4995.652,4530.032,14273.16,5196.92,4923.556,-2381.2799999999997,3953.264,5238.976,-5149.76,4292.716,6110.136,-4462.48
1700151115.70883,4779.364,4313.744,13915.0,5305.064,5028.696,-2216.72,4031.368,5314.076,-5043.28,4010.34,5818.748,-4917.44
1700151115.7201588,4779.364,4313.744,13905.32,5377.16,5106.8,-2100.56,3848.124,5130.832,-5324.0,4112.476,5926.892,-4748.04
1700151115.7315445,5031.7,4569.084,14331.24,5524.356,5247.988,-1882.76,3809.072,5097.788,-5382.08,4151.528,5962.94,-4689.96
1700151115.7427497,4818.416,4352.796,13968.24,5344.116,5067.748,-2158.64,4064.412,5350.124,-4990.04,4007.336,5815.744,-4912.599999999999
1700151115.7540872,4884.504,4421.888,14089.24,5383.168,5106.8,-2115.08,3917.216,5202.928,-5217.5199999999995,3896.188,5704.5960000000005,-5077.16
1700151115.7654226,4818.416,4352.796,13968.24,5449.256,5172.888,-1989.24,3956.268,5238.976,-5149.76,4079.432,5890.844,-4801.28
1700151115.7766604,4812.408,4346.788,13963.4,5455.264,5175.892,-1994.08,3953.264,5241.98,-5154.599999999999,4112.476,5926.892,-4743.2
1700151115.7879286,4995.652,4530.032,14268.32,5413.208,5142.848,-2047.32,3812.076,5091.78,-5377.24,4154.532,5962.94,-4689.96
1700151115.7993557,5031.7,4566.08,14326.4,5232.968,4959.604,-2332.88,4172.556,5455.264,-4815.8,4082.436,5890.844,-4796.44
1700151115.8106248,5103.796,4638.176,14442.56,5419.216,5142.848,-2042.48,3881.168,5166.88,-5265.92,4079.432,5896.852,-4801.28
1700151115.8220885,5031.7,4566.08,14331.24,5199.924,4920.552,-2386.12,3736.976,5016.68,-5488.5599999999995,4082.436,5893.848,-4796.44
1700151115.8334239,5103.796,4635.172,14452.24,5524.356,5250.992,-1882.76,3664.88,4947.588,-5599.88,4301.728,6110.136,-4467.32
1700151115.8447485,4962.608,4496.988,14215.08,5452.26,5175.892,-1998.9199999999998,3845.12,5130.832,-5328.84,4082.436,5893.848,-4801.28
1700151115.856152,5178.896,4716.28,14568.4,5449.256,5178.896,-2003.76,3773.024,5052.728,-5435.32,4043.384,5851.792,-4859.36
1700151115.8675008,4890.512,4418.884,14089.24,5419.216,5142.848,-2042.48,3733.972,5019.684,-5483.72,4301.728,6116.144,-4467.32
1700151115.8787763,4926.56,4457.936,14147.32,5446.252,5178.896,-1994.08,3809.072,5097.788,-5382.08,4115.48,5926.892,-4743.2
1700151115.8899038,4959.604,4493.984,14205.4,5232.968,4950.592,-2332.88,3956.268,5241.98,-5159.44,3971.288,5779.696,-4970.68
1700151115.901276,5025.692,4566.08,14326.4,5302.06,5031.7,-2221.56,3845.12,5130.832,-5333.68,4001.328,5818.748,-4912.599999999999
1700151115.912563,4779.364,4313.744,13905.32,5413.208,5142.848,-2047.32,3770.02,5064.744,-5435.32,3968.284,5779.696,-4965.84
1700151115.923914,5106.8,4635.172,14452.24,5157.868,4884.504,-2439.36,3917.216,5202.928,-5212.68,4007.336,5815.744,-4907.76
1700151115.9352589,5031.7,4566.08,14331.24,5269.016,4995.652,-2274.7999999999997,3884.172,5172.888,-5265.92,4151.528,5965.944,-4689.96
1700151115.9465878,4959.604,4490.98,14200.56,5377.16,5106.8,-2110.24,3812.076,5097.788,-5382.08,3899.192,5707.6,-5077.16
1700151115.9580395,4851.46,4385.84,14031.16,5302.06,5031.7,-2216.72,3848.124,5133.836,-5328.84,4076.428,5893.848,-4801.28
1700151115.9693527,5031.7,4569.084,14336.08,5527.36,5247.988,-1887.6,3739.98,5022.688,-5493.4,4190.58,6001.992,-4631.88
1700151115.9807467,4995.652,4533.036,14268.32,5232.968,4956.6,-2328.04,3884.172,5169.884,-5270.76,4115.48,5929.896,-4743.2
1700151115.9921267,4887.508,4421.888,14094.08,5380.164,5106.8,-2105.4,4067.416,5350.124,-4994.88,4079.432,5893.848,-4801.28
1700151116.0034811,4890.512,4418.884,14094.08,5232.968,4959.604,-2328.04,3959.272,5238.976,-5149.76,3935.24,5743.648,-5019.08
1700151116.0148299,4851.46,4382.836,14031.16,5305.064,5031.7,-2216.72,3995.32,5278.028,-5106.2,4190.58,6001.992,-4631.88
1700151116.0261111,4818.416,4349.792,13968.24,5269.016,4995.652,-2274.7999999999997,3812.076,5097.788,-5382.08,4223.624,6032.032,-4578.639999999999
1700151116.0372672,4668.216,4205.6,13726.24,5521.352,5247.988,-1877.9199999999998,3812.076,5097.788,-5377.24,4082.436,5893.848,-4806.12
1700151116.0486686,4962.608,4493.984,14205.4,5488.308,5217.948,-1931.1599999999999,3956.268,5235.972,-5149.76,4190.58,6001.992,-4631.88
1700151116.0602546,4818.416,4352.796,13968.24,5266.012,4992.648,-2279.64,4028.364,5317.08,-5043.28,3974.292,5782.7,-4965.84
1700151116.071667,4815.412,4352.796,13973.08,5341.112,5067.748,-2158.64,4172.556,5455.264,-4820.639999999999,4187.576,5998.988,-4636.72
1700151116.083154,4923.556,4457.936,14152.16,5088.776,4815.412,-2555.52,3953.264,5238.976,-5154.599999999999,4115.48,5926.892,-4748.04
1700151116.0945547,4962.608,4496.988,14215.08,5344.116,5067.748,-2163.48,3809.072,5088.776,-5382.08,4223.624,6038.04,-4578.639999999999
1700151116.1056232,5031.7,4563.076,14331.24,5160.872,4890.512,-2444.2,3700.928,4983.636,-5541.8,3896.188,5707.6,-5082.0
1700151116.1169508,4887.508,4418.884,14094.08,5046.72,4773.356,-2613.6,3809.072,5097.788,-5382.08,4007.336,5815.744,-4912.599999999999
1700151116.12825,4818.416,4349.792,13973.08,5380.164,5103.796,-2105.4,3851.128,5133.836,-5324.0,4007.336,5818.748,-4907.76
1700151116.13946,4962.608,4490.98,14205.4,5305.064,5031.7,-2216.72,3812.076,5097.788,-5377.24,4079.432,5893.848,-4801.28
1700151116.150673,5034.704,4569.084,14326.4,5272.02,4992.648,-2274.7999999999997,3809.072,5097.788,-5382.08,4082.436,5890.844,-4806.12
1700151116.1619625,4890.512,4421.888,14094.08,5229.964,4953.5960000000005,-2328.04,3881.168,5169.884,-5265.92,4007.336,5815.744,-4912.599999999999
1700151116.1733525,4890.512,4421.888,14084.4,5272.02,4995.652,-2274.7999999999997,3733.972,5022.688,-5493.4,4223.624,6035.036,-4583.48
1700151116.184623,4995.652,4527.028,14268.32,5524.356,5247.988,-1873.08,4061.408,5350.124,-4990.04,4010.34,5815.744,-4907.76
1700151116.1960073,4890.512,4418.884,14089.24,5527.36,5247.988,-1873.08,3884.172,5169.884,-5265.92,4226.628,6035.036,-4578.639999999999
1700151116.2072415,5031.7,4563.076,14326.4,5599.456,5323.088,-1761.76,3959.272,5241.98,-5159.44,4046.388,5851.792,-4854.5199999999995
1700151116.2187536,4887.508,4421.888,14089.24,5232.968,4956.6,-2323.2,3809.072,5094.784,-5372.4,4079.432,5890.844,-4801.28
1700151116.2301557,4815.412,4349.792,13973.08,5491.312,5211.94,-1931.1599999999999,3736.976,5016.68,-5493.4,4112.476,5926.892,-4743.2
1700151116.2414708,4779.364,4313.744,13915.0,5305.064,5028.696,-2221.56,3917.216,5202.928,-5212.68,4118.484,5929.896,-4743.2
1700151116.2528844,4962.608,4493.984,14205.4,5560.404,5284.036,-1824.6799999999998,3953.264,5241.98,-5159.44,3971.288,5779.696,-4965.84
1700151116.2642071,4995.652,4530.032,14268.32,5455.264,5175.892,-1994.08,3884.172,5166.88,-5265.92,4079.432,5893.848,-4801.28
1700151116.2755136,5031.7,4569.084,14331.24,5344.116,5067.748,-2158.64,3956.268,5238.976,-5149.76,3971.288,5782.7,-4970.68
1700151116.286793,4746.32,4277.696,13852.08,5452.26,5175.892,-1998.9199999999998,3812.076,5097.788,-5382.08,4154.532,5959.936,-4689.96
1700151116.297988,4815.412,4349.792,13968.24,5341.112,5064.744,-2158.64,3956.268,5238.976,-5154.599999999999,4046.388,5854.796,-4854.5199999999995
1700151116.309551,4956.6,4493.984,14205.4,5163.876,4887.508,-2439.36,3812.076,5094.784,-5382.08,4079.432,5890.844,-4796.44
1700151116.320873,4959.604,4490.98,14200.56,5302.06,5031.7,-2211.88,4028.364,5314.076,-5043.28,4118.484,5926.892,-4743.2
1700151116.3329606,5064.744,4596.12,14389.32,5305.064,5028.696,-2211.88,3664.88,4950.592,-5609.5599999999995,4010.34,5812.74,-4917.44
1700151116.343435,5175.892,4710.272,14568.4,5157.868,4881.5,-2439.36,3845.12,5133.836,-5319.16,4151.528,5965.944,-4689.96
1700151116.3547223,4998.656,4533.036,14268.32,5524.356,5247.988,-1873.08,3992.316,5281.032,-5101.36,4076.428,5890.844,-4801.28
1700151116.3659549,4956.6,4493.984,14205.4,5452.26,5175.892,-1998.9199999999998,4097.456,5383.168,-4936.8,4292.716,6116.144,-4467.32
1700151116.3773563,5034.704,4566.08,14331.24,5157.868,4884.504,-2439.36,3739.98,5022.688,-5483.72,4151.528,5968.948,-4689.96
1700151116.3884742,4890.512,4415.88,14089.24,5380.164,5106.8,-2105.4,4025.36,5314.076,-5048.12,4115.48,5926.892,-4748.04
1700151116.3997242,4959.604,4499.992,14215.08,5308.068,5031.7,-2216.72,3815.08,5094.784,-5382.08,4079.432,5893.848,-4806.12
1700151116.4110136,4704.264,4241.648,13789.16,5302.06,5028.696,-2211.88,3812.076,5094.784,-5372.4,4121.488,5929.896,-4748.04
1700151116.4225175,4815.412,4349.792,13968.24,5524.356,5250.992,-1877.9199999999998,3920.22,5202.928,-5212.68,4115.48,5926.892,-4738.36
1700151116.4337025,4926.56,4457.936,14152.16,5446.252,5175.892,-1989.24,3697.924,4983.636,-5551.48,4112.476,5929.896,-4748.04
1700151116.4449122,4854.464,4385.84,14031.16,5449.256,5181.9,-1994.08,3884.172,5166.88,-5270.76,3971.288,5782.7,-4965.84
1700151116.4563494,4923.556,4460.94,14147.32,5524.356,5247.988,-1882.76,3953.264,5241.98,-5164.28,4082.436,5890.844,-4801.28
1700151116.4676807,4956.6,4496.988,14205.4,5341.112,5061.74,-2163.48,4028.364,5314.076,-5043.28,4226.628,6038.04,-4583.48
1700151116.4789865,5106.8,4635.172,14452.24,5377.16,5103.796,-2105.4,3920.22,5199.924,-5212.68,4007.336,5815.744,-4912.599999999999
1700151116.490361,5034.704,4566.08,14326.4,5308.068,5028.696,-2211.88,4067.416,5353.128,-4994.88,4223.624,6035.036,-4578.639999999999
1700151116.501712,5103.796,4641.18,14447.4,5302.06,5031.7,-2216.72,4028.364,5314.076,-5043.28,4082.436,5893.848,-4806.12
1700151116.5130773,5034.704,4566.08,14326.4,5341.112,5070.752,-2163.48,3956.268,5238.976,-5154.599999999999,4118.484,5929.896,-4743.2
1700151116.5243602,4746.32,4274.692,13847.24,5413.208,5142.848,-2047.32,3881.168,5166.88,-5270.76,4187.576,6004.996,-4636.72
1700151116.5357592,4962.608,4493.984,14200.56,5524.356,5250.992,-1877.9199999999998,3959.272,5238.976,-5154.599999999999,4148.524,5962.94,-4689.96
1700151116.5470836,4962.608,4496.988,14215.08,5560.404,5284.036,-1819.84,4100.46,5389.176,-4936.8,4082.436,5890.844,-4801.28
1700151116.558471,4998.656,4527.028,14268.32,5524.356,5250.992,-1882.76,3887.176,5166.88,-5270.76,3974.292,5782.7,-4965.84
1700151116.5696995,5142.848,4671.22,14520.0,5488.308,5211.94,-1940.84,3851.128,5130.832,-5324.0,4229.632,6032.032,-4578.639999999999
1700151116.5809991,4815.412,4349.792,13973.08,5380.164,5106.8,-2105.4,3700.928,4983.636,-5551.48,4304.732,6113.14,-4467.32
1700151116.5924325,4926.56,4457.936,14147.32,5452.26,5178.896,-1989.24,3812.076,5094.784,-5377.24,3971.288,5782.7,-4961.0
1700151116.6037664,5073.756,4602.128,14394.16,5341.112,5064.744,-2153.7999999999997,3842.116,5133.836,-5324.0,4223.624,6035.036,-4588.32
1700151116.615113,4815.412,4349.792,13973.08,5302.06,5031.7,-2216.72,3809.072,5097.788,-5386.92,4079.432,5890.844,-4801.28
1700151116.6264546,5175.892,4710.272,14573.24,5452.26,5178.896,-1998.9199999999998,3887.176,5166.88,-5265.92,4007.336,5818.748,-4907.76
1700151116.6377926,4956.6,4493.984,14205.4,5344.116,5067.748,-2163.48,4064.412,5350.124,-4994.88,4079.432,5893.848,-4801.28
1700151116.649148,4782.368,4310.74,13905.32,5269.016,4995.652,-2279.64,4061.408,5350.124,-4994.88,4079.432,5887.84,-4796.44
1700151116.6604302,4887.508,4421.888,14089.24,5232.968,4953.5960000000005,-2328.04,4025.36,5317.08,-5048.12,3971.288,5782.7,-4970.68
1700151116.6718276,4959.604,4493.984,14205.4,5383.168,5103.796,-2105.4,4100.46,5386.172,-4931.96,4118.484,5926.892,-4748.04
1700151116.6830862,5142.848,4674.224,14505.48,5413.208,5139.844,-2047.32,3700.928,4977.628,-5546.639999999999,4154.532,5962.94,-4689.96
1700151116.6944711,5103.796,4638.176,14447.4,5232.968,4956.6,-2332.88,4061.408,5350.124,-4994.88,4040.38,5854.796,-4859.36
1700151116.7057636,4887.508,4418.884,14089.24,5305.064,5034.704,-2216.72,3917.216,5205.932,-5217.5199999999995,4046.388,5851.792,-4854.5199999999995
1700151116.7171152,4887.508,4424.892,14089.24,5455.264,5175.892,-1998.9199999999998,3845.12,5133.836,-5324.0,4295.72,6110.136,-4467.32
1700151116.728426,4854.464,4388.844,14026.32,5305.064,5028.696,-2221.56,3953.264,5238.976,-5154.599999999999,4079.432,5890.844,-4806.12
1700151116.739789,4956.6,4493.984,14205.4,5377.16,5106.8,-2105.4,3733.972,5019.684,-5503.08,3971.288,5782.7,-4965.84
