t_wall [s],X0 [uT],Y0 [uT],Z0 [uT],X1 [uT],Y1 [uT],Z1 [uT],X2 [uT],Y2 [uT],Z2 [uT],X3 [uT],Y3 [uT],Z3 [uT]
1700149844.06606,3745.988,3157.204,779.24,2760.676,3748.992,11374.0,4178.564,4797.388,-1355.2,4142.516,2108.808,11504.68
1700149844.0884066,3487.644,2901.864,377.52,2937.912,3926.228,11664.4,4319.752,4947.588,-1122.8799999999999,4142.516,2111.812,11504.68
1700149844.089647,3451.596,2871.824,324.28,2727.632,3706.936,11311.08,4172.556,4797.388,-1355.2,4142.516,2105.804,11504.68
1700149844.0998654,3595.788,3016.016,546.92,2796.724,3782.036,11432.08,4211.608,4827.428,-1292.28,3854.132,1823.428,11025.52
1700149844.1111794,3415.5480000000002,2835.776,266.2,2937.912,3929.232,11669.24,3956.268,4578.0960000000005,-1694.0,3959.272,1931.572,11204.6
1700149844.122382,3562.744,2976.964,488.84,2688.58,3679.9,11248.16,4355.8,4980.632,-1069.6399999999999,4178.564,2144.856,11557.92
1700149844.13367,3454.6,2868.82,319.44,2760.676,3748.992,11378.84,4103.464,4725.292,-1456.84,4217.616,2177.9,11625.68
1700149844.144785,3451.596,2862.812,319.44,2652.532,3640.848,11190.08,4286.708,4905.532,-1185.8,4070.42,2036.712,11383.68
1700149844.1559842,3634.84,3046.056,600.16,2763.68,3748.992,11369.16,3956.268,4578.0960000000005,-1689.1599999999999,4145.52,2111.812,11504.68
1700149844.1672912,3562.744,2976.964,493.68,2544.388,3529.7,11015.84,4211.608,4833.436,-1297.12,4073.424,2033.708,11378.84
1700149844.1785276,3598.792,3010.008,551.76,2688.58,3673.892,11257.84,4319.752,4941.58,-1122.8799999999999,4103.464,2066.752,11436.92
1700149844.1896324,3526.696,2940.916,430.76,2688.58,3673.892,11243.32,4283.704,4905.532,-1185.8,3998.324,1970.624,11262.68
1700149844.2008536,3562.744,2973.96,488.84,2727.632,3709.94,11315.92,4175.56,4794.384,-1355.2,4034.372,2000.664,11325.6
1700149844.2121513,3631.836,3049.06,609.84,2871.824,3857.136,11553.08,4250.66,4866.48,-1243.8799999999999,4106.468,2078.768,11441.76
1700149844.2232912,3598.792,3016.016,551.76,2613.48,3601.796,11132.0,4286.708,4905.532,-1180.96,4034.372,2006.672,11320.76
1700149844.2344325,3745.988,3157.204,774.4,2508.34,3496.656,10957.76,4352.796,4980.632,-1069.6399999999999,4001.328,1964.616,11262.68
