t_wall [s],X0 [uT],Y0 [uT],Z0 [uT],X1 [uT],Y1 [uT],Z1 [uT],X2 [uT],Y2 [uT],Z2 [uT],X3 [uT],Y3 [uT],Z3 [uT]
1700577693.6543214,2691.584,2216.952,11475.64,3205.268,2937.912,-6805.04,1694.256,3265.348,-8741.039999999999,1856.472,3902.196,-8629.72
1700577693.6774986,2652.532,2180.904,11422.4,3238.312,2970.956,-6751.8,1625.164,3193.252,-8857.199999999999,1712.28,3755.0,-8852.36
1700577693.678773,2796.724,2328.1,11654.72,3199.26,2934.908,-6805.04,1913.548,3484.64,-8416.76,1679.236,3715.948,-8910.44
1700577693.6885107,2763.68,2295.056,11596.64,3274.36,3007.004,-6688.88,1691.252,3262.344,-8741.039999999999,1787.38,3827.096,-8736.199999999999
1700577693.699888,2577.432,2108.808,11301.4,3166.216,2895.856,-6858.28,1694.256,3262.344,-8741.039999999999,1787.38,3824.092,-8741.039999999999
1700577693.7112198,2727.632,2256.004,11538.56,3424.56,3154.2,-6471.08,1622.16,3193.252,-8857.199999999999,2045.724,4088.444,-8353.84
1700577693.7226608,2727.632,2256.004,11538.56,3271.356,3007.004,-6693.72,1550.064,3118.152,-8973.36,1931.572,3974.292,-8518.4
1700577693.7341065,2865.816,2400.196,11780.56,3169.22,2895.856,-6867.96,1658.208,3226.296,-8799.119999999999,1895.5240000000001,3935.24,-8571.64
1700577693.7454214,2940.916,2472.292,11901.56,3202.264,2934.908,-6805.04,1514.016,3082.104,-9016.92,1607.14,3640.848,-9021.76
1700577693.7568617,2721.624,2259.008,11538.56,3277.364,3010.008,-6688.88,1913.548,3487.644,-8416.76,1823.428,3863.144,-8682.96
1700577693.7683897,2694.588,2216.952,11480.48,3205.268,2931.904,-6814.719999999999,1697.26,3262.344,-8745.88,1787.38,3824.092,-8736.199999999999
1700577693.779782,2940.916,2472.292,11896.72,3202.264,2931.904,-6809.88,1805.404,3379.5,-8576.48,2006.672,4043.384,-8407.08
1700577693.7910118,2616.484,2147.86,11354.64,3055.068,2793.72,-7032.5199999999995,1586.112,3157.204,-8910.44,1754.336,3791.0480000000002,-8799.119999999999
1700577693.802506,2832.772,2364.148,11717.64,3019.02,2751.664,-7090.599999999999,1910.544,3487.644,-8411.92,1859.476,3902.196,-8629.72
1700577693.8138618,2691.584,2216.952,11480.48,3232.304,2967.952,-6751.8,1838.448,3412.544,-8523.24,1856.472,3899.192,-8634.56
1700577693.825387,2760.676,2286.044,11606.32,3385.508,3118.152,-6524.32,1805.404,3373.492,-8571.64,1859.476,3902.196,-8634.56
1700577693.8377442,2757.672,2289.0480000000002,11601.48,3235.308,2967.952,-6756.639999999999,1769.356,3340.448,-8634.56,1928.568,3974.292,-8518.4
1700577693.8484113,2868.82,2400.196,11780.56,3385.508,3118.152,-6529.16,1910.544,3487.644,-8411.92,1826.432,3863.144,-8682.96
1700577693.8599682,3046.056,2583.44,12090.32,3166.216,2895.856,-6863.12,1661.212,3229.3,-8803.96,1751.332,3791.0480000000002,-8799.119999999999
1700577693.871183,2757.672,2289.0480000000002,11601.48,3352.464,3079.1,-6582.4,1730.304,3307.404,-8682.96,1715.284,3755.0,-8847.52
1700577693.882593,2685.576,2219.956,11480.48,3421.556,3148.192,-6475.92,1694.256,3268.352,-8750.72,1823.428,3863.144,-8682.96
1700577693.8938956,2832.772,2361.144,11722.48,2982.972,2715.616,-7139.0,1553.068,3124.16,-8973.36,1751.332,3791.0480000000002,-8803.96
1700577693.9053817,2763.68,2292.052,11606.32,3385.508,3115.148,-6529.16,1697.26,3268.352,-8745.88,2006.672,4046.388,-8407.08
1700577693.9170272,2610.476,2147.86,11364.32,3130.168,2862.812,-6911.5199999999995,1733.308,3301.396,-8682.96,1892.52,3941.248,-8576.48
1700577693.9284182,2832.772,2361.144,11717.64,3091.116,2826.764,-6974.44,1700.264,3268.352,-8736.199999999999,1856.472,3902.196,-8634.56
1700577693.9399347,2727.632,2253.0,11538.56,3202.264,2934.908,-6809.88,1622.16,3193.252,-8857.199999999999,1679.236,3715.948,-8920.119999999999
1700577693.9512906,2832.772,2364.148,11722.48,3019.02,2757.672,-7085.76,1589.116,3157.204,-8905.6,1715.284,3755.0,-8852.36
1700577693.9628584,2649.528,2183.908,11427.24,3349.46,3082.104,-6582.4,1405.872,2970.956,-9191.16,1712.28,3755.0,-8857.199999999999
1700577693.9743865,2763.68,2292.052,11601.48,3313.412,3046.056,-6640.48,1592.12,3154.2,-8910.44,1784.376,3830.1,-8741.039999999999
1700577693.985658,2760.676,2292.052,11601.48,3016.016,2751.664,-7085.76,1655.204,3232.304,-8799.119999999999,1820.424,3863.144,-8687.8
1700577693.9990013,2760.676,2292.052,11601.48,3100.128,2826.764,-6969.599999999999,1952.6,3523.692,-8353.84,1712.28,3751.996,-8862.039999999999
1700577694.008341,2580.436,2111.812,11306.24,3349.46,3079.1,-6577.5599999999995,1805.404,3379.5,-8576.48,1823.428,3863.144,-8692.64
1700577694.019928,2757.672,2292.052,11596.64,3238.312,2970.956,-6746.96,1766.352,3343.452,-8629.72,2078.768,4118.484,-8290.92
1700577694.031356,2400.196,1925.564,11001.32,3016.016,2751.664,-7080.92,1841.452,3412.544,-8523.24,1895.5240000000001,3941.248,-8576.48
1700577694.0428114,2580.436,2111.812,11301.4,3277.364,3007.004,-6693.72,1694.256,3265.348,-8745.88,1898.528,3938.244,-8586.16
1700577694.054263,2796.724,2328.1,11664.4,3166.216,2892.852,-6863.12,1694.256,3262.344,-8745.88,1823.428,3863.144,-8687.8
1700577694.0655286,2832.772,2364.148,11722.48,3055.068,2790.716,-7027.679999999999,1766.352,3340.448,-8639.4,1892.52,3941.248,-8576.48
1700577694.0770528,2646.524,2183.908,11422.4,3019.02,2751.664,-7090.599999999999,1625.164,3193.252,-8857.199999999999,1820.424,3863.144,-8687.8
1700577694.0883436,2763.68,2292.052,11601.48,3277.364,3010.008,-6693.72,1694.256,3265.348,-8741.039999999999,1790.384,3827.096,-8745.88
1700577694.0996559,2907.872,2439.248,11843.48,3163.212,2898.86,-6858.28,1625.164,3193.252,-8852.36,1934.576,3971.288,-8523.24
1700577694.1110132,2649.528,2183.908,11422.4,3310.408,3046.056,-6640.48,1622.16,3187.244,-8852.36,1751.332,3788.044,-8803.96
1700577694.1225216,2724.628,2256.004,11543.4,3130.168,2859.808,-6916.36,1697.26,3265.348,-8741.039999999999,1895.5240000000001,3938.244,-8576.48
1700577694.133905,2904.868,2439.248,11838.64,3166.216,2901.864,-6863.12,1658.208,3235.308,-8803.96,1895.5240000000001,3938.244,-8581.32
1700577694.1453457,2835.776,2361.144,11722.48,3274.36,3007.004,-6688.88,1697.26,3268.352,-8745.88,1784.376,3824.092,-8745.88
1700577694.159079,2682.572,2219.956,11480.48,3385.508,3115.148,-6529.16,1841.452,3409.54,-8523.24,1784.376,3824.092,-8745.88
1700577694.1682656,2832.772,2364.148,11722.48,3055.068,2793.72,-7032.5199999999995,1838.448,3412.544,-8518.4,1967.62,4010.34,-8470.0
1700577694.179692,2757.672,2289.0480000000002,11601.48,3202.264,2934.908,-6809.88,1441.92,3010.008,-9133.08,1859.476,3902.196,-8629.72
