t_wall [s],t_robot [s],F_x [N],F_y [N],F_z [N],T_x [Nm],T_y [Nm],T_z [Nm]
1702919610.6614327,14018.09,0.1026784396820491,-0.08259304915610456,-0.07067189344523571,-0.0018720445547613352,-0.002719017910314834,-0.0006991434668584928
1702919610.6861556,14018.114,0.08348003513745471,-0.07983452831068669,-0.05078967454708619,-0.0029065922944970747,-0.0031252783856196417,-0.00080938051140849
1702919610.6893919,14018.117999999999,0.0045777805855051834,-0.03126431847617959,-0.10129782957269153,-0.0021795706032395486,-0.001602398025918642,-0.0008526281513603507
1702919610.6929564,14018.122,0.017963412823133695,-1.633885954950744e-05,-0.13718112843881242,0.00031377415557394317,0.0006514841624404871,-0.0008920771641472942
1702919610.696943,14018.126,0.04034895252393622,0.031888253176781234,-0.12368980424429263,7.073435602859664e-05,-0.0010599737629572031,0.00012546307746039352
1702919610.701089,14018.13,0.06807118864816965,-0.026428203880348947,-0.18230454642474386,-0.0014064507060707345,-0.0026769676083195294,-0.0015800943412859192
1702919610.7050872,14018.134,-0.024421595291667823,0.022889022374499184,-0.14381464859164,0.003219231461135274,0.001379517552654619,-0.00021340779240362173
1702919610.7092004,14018.137999999999,0.0057576032065904,-0.053362841376181254,-0.08616348844249153,-0.0005696088471066323,0.002874605747281159,-0.0014742265989539643
1702919610.712895,14018.142,0.09319043980964237,0.04902001640905205,-0.09897888867948651,-0.0015552325772599132,-0.0013894799573052523,-0.00124172428543068
1702919610.7163796,14018.144,-0.0023234080805698714,-0.04639549370020631,-0.051882646957886476,-0.0017347457110960822,0.0001536354459042015,-0.0003384788357536376
1702919610.7199125,14018.148,0.07089363794900908,-0.05900172585637827,-0.1494858279626071,-0.0031015024299744843,-0.0012163827605974904,-0.00036332448421288414
1702919610.7231433,14018.152,0.050875241233026315,-0.013240785922721708,-0.15363176907284834,-2.7569505886327034e-05,-0.0017545043886355305,-0.0011811014487888853
1702919610.7511322,14018.179999999998,0.0757881056275578,0.0014967807010891,-0.11823084578533932,-0.0011080213426138896,6.350106082157812e-05,-0.0010897659034250814
1702919610.7546709,14018.181999999999,0.0994931725180669,-0.04008087170278651,-0.3041859092892003,-0.001160105904280744,-0.003914856964651342,-0.001726007050060138
1702919610.7577891,14018.186,0.055867900295409126,-0.020283632407636774,-0.3215666090300163,-0.001381208427822883,-0.0029658808067097617,-0.0006607769683047395
1702919610.7608716,14018.189999999999,0.05295979381875804,-0.06833102737076648,-0.13173091921926122,-0.005167570852699373,-0.004006727200486208,-0.0014821227322764034
1702919610.7639823,14018.192,0.07702717883674023,0.0033478937504182187,-0.12242939964607367,0.00014552977744429157,-0.0015580892618611356,0.0011872590828427745
1702919610.7671013,14018.196,0.020329384583976606,-0.0767908556516833,-0.05704680265995662,-0.0019335690671953081,-0.0012664017047095415,-6.529832321766795e-05
1702919610.7701867,14018.197999999999,0.08566057188491094,0.001181061050658628,-0.212491476732395,-0.003438884731107913,-0.004030357618074389,-0.0018086639777231764
1702919610.7734647,14018.202,0.02789278174186458,-0.11612474882482254,-0.2557123979227815,-0.0067995700176788606,-0.001958096196474077,-0.0014025337751729962
1702919610.7767527,14018.206,0.04435052573756782,-0.04332532829504042,-0.10650725412678332,-0.0008437453767178287,-0.0008542271225015229,-0.0013298535441314098
1702919610.9081018,14018.336,0.0997398434651403,0.026721783926496316,-0.10933160600940424,-0.0025484701187110446,-0.002037312870313752,-0.0013115786889967402
1702919610.9327583,14018.362,0.0943351621360704,-0.06129641301862434,-0.165624591727857,-0.0011384788340610232,-0.0014920740091012325,-0.00017620034873570936
1702919610.9363267,14018.364,0.11110565892905881,0.01690838717316862,-0.20585304536238613,-0.0013695665921354266,-0.0015509501460588008,-0.0014053676117322395
1702919610.9395413,14018.367999999999,0.05928918813620241,-0.12970406668800727,-0.26142075798085473,-0.005625731122061895,-0.004508598073219268,-0.0007170756022248681
1702919610.9432392,14018.372,0.03630288774006697,-0.00564053326272094,-0.19529954967594856,-0.0008197843402889079,-0.0009013012370097532,-0.0018703713785709983
1702919610.9468236,14018.376,0.0774730193620749,0.030293866317734158,-0.2044093004930796,0.0012184020782545907,0.0002445774969688619,-0.0007572618909553677
1702919610.9710124,14018.4,0.04659834377338043,-0.0775744680213003,-0.07601415065200584,-0.003287379084470837,0.0005358878066575732,0.0003527233983752562
