t_wall [s],t_robot [s],F_x [N],F_y [N],F_z [N],T_x [Nm],T_y [Nm],T_z [Nm]
1702925656.9021692,20064.388,0.07245133688657036,-0.09918307159840485,0.00848514496651172,-0.004358831446995777,-5.4077263894785104e-05,0.0007039561462476014
1702925656.9335096,20064.417999999998,-0.06811369718611464,-0.09690202493583738,0.043925402392224505,-0.0030385036879511957,0.002600152446556283,0.0019221565681390913
1702925656.9370716,20064.422,-0.05517218787193633,-0.07734928049361123,0.16567791975963944,-0.0040770358386711695,0.0017331382511502368,0.001286117383459012
1702925656.9406533,20064.426,-0.06552098832918989,-0.01621056546191192,0.25494772571860547,-0.0026936916873522474,-0.0009926849378717227,0.0006802178979640408
1702925656.9443,20064.43,0.06061123360576158,0.016160975871680586,0.1282006187990748,-0.0011845370399689887,-0.000989696351248464,0.0008131747764404771
1702925656.9478247,20064.433999999997,-0.06337948650609575,-0.044691894457716694,0.09773989378349494,-0.0032175260309426764,0.0031121948723746877,0.001457104892937473
1702925656.9513118,20064.435999999998,-0.025135249704551884,-0.05467698418882605,0.23916652561020635,-0.003089174601561808,0.0023258500509448876,0.0011704544115187202
1702925656.954812,20064.44,0.053896638285648675,-0.059568675977605,0.23218489646464063,-0.0030224787132013945,0.0014517760107066165,0.00020291924069784474
1702925656.9583106,20064.444,-0.057602676674201506,-0.10677655253953772,0.1569757741963068,-0.003383152050777953,0.0006566849007962886,0.0015126128072986372
1702925656.9617994,20064.448,-0.07929705888834448,-0.10180629135023452,0.054546268044085904,-0.0034664059907188313,0.002140019668786181,0.0023248762582044656
1702925656.966649,20064.451999999997,-0.05621483667074869,-0.06366034571216009,0.16195285078151345,-0.004528401572981589,0.0008264162878427315,0.0013590013435444978
1702925657.4399908,20064.926,0.0073224994857365115,-0.06013913271732403,-0.02178627410352212,-0.0052329877722249755,0.0005264964479885334,-0.0006799634458684819
1702925657.443581,20064.93,-0.00029541706999731417,-0.051362146132473335,0.14042889584985285,-0.0013824618104132142,0.001254061533800748,0.00026853112952844404
1702925657.4472697,20064.932,0.04544316345702562,-0.061305197283310874,0.016504563142137805,-0.0031511769371374856,0.0016210525788342756,0.0004978018815271906
1702925657.4506838,20064.935999999998,-0.01207989524257713,-0.07730900602704151,-0.12164387533199547,-0.0048004887429804605,-0.0009915316557216084,-0.00024145460811977168
1702925657.4541247,20064.94,0.014023025311641808,-0.05476391475819385,-0.18981470131738165,-0.004909253113792532,-0.0013120604372121086,0.0015531335077445176
1702925657.4575338,20064.942,0.04261295390552563,-0.01223005058764882,0.012555329714625023,-0.0030331237856363632,0.0015694497665882463,-0.0015445541551166717
1702925657.4609425,20064.946,0.04874865477776705,-0.07704322597744896,0.11065669099394418,-0.003633493516966431,0.0017947342223385953,0.00106032590591806
1702925657.4643836,20064.95,-0.06704833066217177,-0.07570348475838762,0.3118336959206891,-0.004445652040856005,0.0009801083336508658,0.0016810390036293228
1702925657.4677484,20064.953999999998,-0.005171698793355563,-0.09406512586606185,0.051701937461756164,-0.006577496051395981,0.0017419287831921257,0.001463105987629894
1702925657.4710965,20064.956,-0.07805589980938382,-0.08946481311516699,0.04388676040244826,-0.00200844599786177,0.0004400261986414126,0.00028958451642301824
1702925657.4744368,20064.96,0.016446893945176087,-0.11015720390830407,0.09959550094812915,-0.004415485875175622,-0.000984451647366009,0.0017728204777632689
1702925657.477904,20064.964,-0.021028536060711058,-0.17265703422724774,0.10061810431018502,-0.005920456765466336,-0.0005983228627724213,0.002008938969555552
1702925658.607051,20066.092,0.08437304283450102,-0.116330225205514,0.2344499217723784,-0.005564821185987029,0.0006304879754607436,0.0017929430974990672
1702925658.6224785,20066.108,0.05841774579505396,-0.11635033703252473,0.22381499714691847,-0.00681271306828381,-0.000981120738506614,0.0017174409560596266
1702925658.6260972,20066.111999999997,-0.06671622293951204,-0.1070742860049026,0.2829491194254422,-0.005676995216426675,0.00018159894465052734,0.0008242912265352538
1702925658.6293685,20066.113999999998,-0.05093009915919227,-0.14451585578675213,0.21979280277270294,-0.006923364479870775,0.00017849871242896144,0.001066400434075031
1702925658.6326625,20066.118,-0.004154446102181228,-0.05644662383128663,0.13517418343047072,0.00012832028344516154,0.0015243037171363365,0.001289547245807172
