t_wall [s],t_robot [s],F_x [N],F_y [N],F_z [N],T_x [Nm],T_y [Nm],T_z [Nm]
1702926686.1473598,21093.642,-1.9055381984372821,-0.08051277634059392,-6.803040260328176,0.0027959733216135238,-0.022237844308337557,-0.004862477479162774
1702926686.1502993,21093.646,-1.9842922657666213,0.08367387998643226,-6.805283304977701,0.005329422239824186,-0.023418810151539002,-0.003647727764733412
1702926686.1532803,21093.647999999997,-1.9865720591281406,0.02466732258202745,-6.738956004275273,0.003931413170921658,-0.023684274379955638,-0.002627068769470687
1702926686.1564217,21093.652,-1.9569434524047609,0.21281474743514048,-6.8773325614100225,0.008584545758281407,-0.02164076908479526,-0.005113606794586247
1702926686.1594853,21093.654,-1.9662443671214256,0.27124765226374264,-6.784080637362088,0.008304085034054848,-0.02513581044259291,-0.004846000993830777
1702926686.1624403,21093.658,-1.9931101271109049,0.2537493727417196,-6.77582270547297,0.0060967998488628515,-0.020717329635731974,-0.0047297819421170464
1702926686.16548,21093.66,-1.934649629553871,0.22118603458531902,-6.8247664734558535,0.00639795684441378,-0.025131632039702728,-0.005192862794138673
1702926686.168699,21093.664,-1.8663293643170833,0.3139164580247517,-6.771004887306828,0.005651346782526582,-0.02316888757690522,-0.003175289981116756
1702926686.1718109,21093.667999999998,-1.90021345058939,0.21985239172586019,-6.605083827166576,0.0054832458027125235,-0.02428866577818549,-0.0037449995117459635
1702926686.1894422,21093.685999999998,-1.7359556431018996,0.17096663778830307,-6.894636543780754,0.003259065790748643,-0.01776897533084626,-0.0037781131901196813
1702926686.1926918,21093.688,-1.6590655318958114,0.17710782655776366,-6.953254222248181,0.003429669245801315,-0.018408818473441606,-0.004360873217135801
1702926686.1960442,21093.692,-1.5757836613570868,0.22729621539695105,-6.920420180177029,0.004034783360953143,-0.018022760917577294,-0.005302530100274494
1702926686.198969,21093.694,-1.5372278570836457,0.16056391670442624,-7.041078471623774,0.004033512634332975,-0.01684781165643146,-0.004887372027598254
1702926686.2020836,21093.698,-1.2979229093476352,0.21315412227444025,-7.01646462515427,0.006075183577661,-0.017241807204998686,-0.004373075106324297
1702926686.2051125,21093.7,-1.2432049308882176,0.2437557852660827,-6.940273980495123,0.006475373374341461,-0.015629370551998988,-0.004454147079832904
1702926686.208262,21093.703999999998,-1.1620843003461219,0.23401193072179044,-7.081824018358909,0.005991576472436159,-0.014163170772200724,-0.0049512583880642405
1702926686.2113557,21093.706,-1.0964804986294445,0.2198541882431578,-7.051089566991769,0.004540477189217368,-0.012685792395473723,-0.006187835951151465
1702926686.2143526,21093.71,-0.8815136572924838,0.24586795973477646,-7.106984951745731,0.003807358802306263,-0.012891840376017991,-0.004793655273612444
1702926686.223477,21093.719999999998,-0.5991600083833556,0.19762524647861238,-7.414141838774073,0.00315255357416533,-0.008451453350381862,-0.005893063610873422
1702926686.2265725,21093.721999999998,-0.5706413143445014,0.18664814336127974,-7.438458105766403,0.0027670192857495407,-0.007310937716898593,-0.0044424430025191645
1702926686.2422378,21093.737999999998,0.020002577525017783,0.13355897270084371,-7.647559046436508,0.0016774708369730357,0.0002497161665962557,-0.006064215394854892
1702926686.2454498,21093.742,0.1913984881656297,0.049575967571408884,-7.706961792070976,-0.0013863284211124362,0.0016965413209210532,-0.005308768590117973
1702926686.2486691,21093.744,0.2932664846390344,0.13698042813352895,-7.558350321004387,0.0032394027996766506,0.002996090127741491,-0.007407829495070561
1702926686.2518184,21093.748,0.3593960483802923,0.05500581730022547,-7.77493420187394,0.002442905547645723,0.005584896275143044,-0.008426010995896545
1702926686.25503,21093.75,0.5472208686973833,-0.02503683221947505,-7.894211477355043,0.00017163095876950553,0.0062278881706741025,-0.00642602584742206
1702926686.258106,21093.754,0.7485842889521324,0.02127400653936639,-7.881709662004144,0.0022683387346330935,0.0061886847130947,-0.00751671463765328
1702926686.2611601,21093.755999999998,0.7250702543798374,0.11513018657785319,-7.880115210892094,0.005156729624225572,0.012265035651202145,-0.00794447299391924
1702926686.2642522,21093.76,0.9362945188539349,-0.15470443493537517,-7.936301916089327,-0.0014130461528758266,0.010997535087386155,-0.008468856543777353
1702926686.2671902,21093.762,1.0558691634605004,-0.02794803073202019,-8.007131226979636,0.003175174061180863,0.014055292633375882,-0.00924229996018456
1702926686.2703056,21093.766,1.1556945636377796,-0.09045148858305771,-8.169975069931038,0.0028634775016126704,0.01811218231179534,-0.008990234297820773
1702926686.2733488,21093.768,1.265085536673033,-0.09477638278219867,-8.152776059248174,0.0010697102882882333,0.02049666083660609,-0.0075827224546174046
1702926686.2764263,21093.772,1.5248555693513697,-0.12959980816017774,-8.242206123687053,0.0017287540013183132,0.018418199682436985,-0.008298643780480895
1702926686.2793677,21093.773999999998,1.5559967828618935,-0.12214387225243403,-8.338198536757357,0.0013097827875631059,0.022088110640794478,-0.009410507248719804
1702926686.2939305,21093.789999999997,1.902542046228984,-0.17284539640229887,-8.539196377876502,-1.0387341211623837e-05,0.03266951130039763,-0.011425536705317268
1702926686.2971299,21093.791999999998,1.9669546926194519,-0.18272575636894103,-8.567955770163397,-5.7835388577124685e-05,0.03132701989968077,-0.01099514173986935
1702926686.3000352,21093.796,2.0763218621282884,-0.1729644412391,-8.762238634117763,0.0013100046084931973,0.02956138194191138,-0.011134767014508783
1702926686.3029125,21093.798,2.124249410736063,-0.2110656339756906,-8.76012472021136,0.0002961352054260889,0.030904999034551555,-0.010736475319460615
1702926686.3059604,21093.802,2.0267758694132705,-0.19378328890538904,-8.803019708358413,0.0012101692401444576,0.03357820611102631,-0.010071193985978994
1702926686.3089142,21093.804,2.1709754872705322,-0.11768070435366347,-8.693892670558792,0.002526842609955941,0.030862932038885807,-0.01028533721645976
